form_name,packet,question,var_name,missingness,conformity,response_labels,data_type,branching_logic
e3l,IL,6a3. Date of most recent tilt table test (year),LBOTLYR,Conditional (e.g. skip pattern),Integers 2000 - current year,2000 - current year,Integer,Blank if Question 6 LBOTILT = 0 (No or unknown)
e3l,IL,"6b. Were the tilt table test results consistent with LBD, according to your Center’s standards for positivity? (REPORT MOST RECENT)",LBOTLPOS,Conditional (e.g. skip pattern),"Integers 0-1, 8-9","0 = No, 1 = Yes, 8 = Results not available, 9 = Unknown",Integer,Blank if Question 6 LBOTILT = 0 (No or unknown)
e3l,IL,6c. Are tilt table test data available for sharing?,LBOTLAVL,Conditional (e.g. skip pattern),Integers 0-1,"0 = No or unknown, 1 = Yes",Integer,Blank if Question 6 LBOTILT = 0 (No or unknown)
e3l,IL,"7. Has the participant had at least one QSART, obtained as part of the current evaluation or a previous evaluation?",LBOQSART,Always,Integers 0-1,"0 = No or unknown, 1 = Yes",Integer,
e3l,IL,7a1. Date of most recent QSART (month),LBOQSMO,Conditional (e.g. skip pattern),Integers 1-12,1-12 (Month),Integer,Blank if Question 7 LBOQSART = 0 (No or unknown)
e3l,IL,7a2. Date of most recent QSART (day),LBOQSDY,Conditional (e.g. skip pattern),"Integers 1-31, 99","1-31 (Day), 99 = Unknown",Integer,Blank if Question 7 LBOQSART = 0 (No or unknown)
e3l,IL,7a3. Date of most recent QSART (year),LBOQSYR,Conditional (e.g. skip pattern),Integers 2000 - current year,2000 - current year,Integer,Blank if Question 7 LBOQSART = 0 (No or unknown)
e3l,IL,"7b. Were the QSART results consistent with LBD, according to your Center’s standards for positivity? (REPORT MOST RECENT)",LBOQSPOS,Conditional (e.g. skip pattern),"Integers 0-1, 8-9","0 = No, 1 = Yes, 8 = Results not available, 9 = Unknown",Integer,Blank if Question 7 LBOQSART = 0 (No or unknown)
e3l,IL,7c. Are QSART data available for sharing?,LBOSGAVL,Conditional (e.g. skip pattern),Integers 0-1,"0 = No or unknown, 1 = Yes",Integer,Blank if Question 7 LBOQSART = 0 (No or unknown)
e3l,IL,"8. Has the participant had at least one thermoregulatory sweat test, obtained as part of the current evaluation or a previous evaluation?",LBOTHERM,Always,Integers 0-1,"0 = No or unknown, 1 = Yes",Integer,
e3l,IL,8a1. Date of most recent thermoregulatory sweat test (month),LBOTHMO,Conditional (e.g. skip pattern),Integers 1-12,1-12 (month),Integer,Blank if Question 8 LBOTHERM = 0 (No or unknown)
e3l,IL,8a2. Date of most recent thermoregulatory sweat test (day),LBOTHDY,Conditional (e.g. skip pattern),"Integers 1-31, 99","1-31 (Day), 99 = Unknown",Integer,Blank if Question 8 LBOTHERM = 0 (No or unknown)
e3l,IL,8a3. Date of most recent thermoregulatory sweat test (year),LBOTHYR,Conditional (e.g. skip pattern),Integers 2000 - current year,2000 - current year,Integer,Blank if Question 8 LBOTHERM = 0 (No or unknown)
e3l,IL,"8b. Were the thermoregulatory sweat test results consistent with LBD, according to your Center’s standards for positivity? (REPORT MOST RECENT)",LBOTHPOS,Conditional (e.g. skip pattern),"Integers 0-1, 8-9","0 = No, 1 = Yes, 8 = Results not available, 9 = Unknown",Integer,Blank if Question 8 LBOTHERM = 0 (No or unknown)
e3l,IL,8c. Are thermoregulatory sweat test data available for sharing? ,LBOTHAVL,Conditional (e.g. skip pattern),Integers 0-1,"0 = No or unknown, 1 = Yes",Integer,Blank if Question 8 LBOTHERM = 0 (No or unknown)
e3l,IL,"9. Has the participant had at least one computerized gait testing, obtained as part of the current evaluation or a previous evaluation?",LBOCGAIT,Always,Integers 0-1,"0 = No or unknown, 1 = Yes",Integer,
e3l,IL,9a1. Date of most recent computerized gait testing (month),LBOCGMO,Conditional (e.g. skip pattern),Integers 1-12,1-12 (month),Integer,Blank if Question 9 LBOCGAIT = 0 (No or unknown)
e3l,IL,9a2. Date of most recent computerized gait testing (day),LBOCGDY,Conditional (e.g. skip pattern),"Integers 1-31, 99","1-31 (Day), 99 = Unknown",Integer,Blank if Question 9 LBOCGAIT = 0 (No or unknown)
e3l,IL,9a3. Date of most recent computerized gait testing (year),LBOCGYR,Conditional (e.g. skip pattern),Integers 2000 - current year,2000 - current year,Integer,Blank if Question 9 LBOCGAIT = 0 (No or unknown)
e3l,IL,"9b. Were the computerized gait testing results consistent with LBD, according to your Center’s standards for positivity? (REPORT MOST RECENT)",LBOCGPOS,Conditional (e.g. skip pattern),"Integers 0-1, 8-9","0 = No, 1 = Yes, 8 = Results not available, 9 = Unknown",Integer,Blank if Question 9 LBOCGAIT = 0 (No or unknown)
e3l,IL,9c. Are computerized gait testing data available for sharing?,LBOCGAVL,Conditional (e.g. skip pattern),Integers 0-3,"0 = No or unknown, 1 = Yes, raw data available, 2 = Yes, processed data available, 3 = Yes, both raw and processed data available",Integer,Blank if Question 9 LBOCGAIT = 0 (No or unknown)
