error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
e3l-lbdivp-m-011,11,Error,e3l,IL,LBOPOSYR,Missingness,LBOPOSYR conditionally present,"If LBOPOLYS = 1, LBOPOSYR cannot be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 1 (Yes), Q1a3. LBOPOSYR (Date of most recent polysomnography - year) cannot be blank",LBOPOLYS = 1 and LBOPOSYR = blank,,"LBOPOLYS, LBOPOSYR",,,
e3l-lbdivp-m-012,12,Error,e3l,IL,LBOPOSYR,Missingness,LBOPOSYR conditionally blank,"If LBOPOLYS = 0, LBOPOSYR must be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 0 (No or unknown), Q1a3. LBOPOSYR (Date of most recent polysomnography - year) must be blank",LBOPOLYS = 0 and LBOPOSYR not = blank,,"LBOPOLYS, LBOPOSYR",,,
e3l-lbdivp-c-013,13,Error,e3l,IL,LBOPOSYR,Conformity,LBOPOSYR conforms,LBOPOSYR must be an integer between 2000 - current year,Q1a3. LBOPOSYR (Date of most recent polysomnography - year) must be an integer between 2000 and current year,LBOPOSYR < 2000 or LBOPOSYR > current year,,,,,
e3l-lbdivp-m-014,14,Error,e3l,IL,LBOPOPOS,Missingness,LBOPOPOS conditionally present,"If LBOPOLYS = 1, LBOPOPOS cannot be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 1 (Yes), Q1b. LBOPOPOS (Polysomnographic confirmation of REM sleep without atonia with or without dream enactment consistent with LBD?) cannot be blank",LBOPOLYS = 1 and LBOPOPOS = blank,,"LBOPOLYS, LBOPOPOS",,,
e3l-lbdivp-m-015,15,Error,e3l,IL,LBOPOPOS,Missingness,LBOPOPOS conditionally blank,"If LBOPOLYS = 0, LBOPOPOS must be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 0 (No or unknown), Q1b. LBOPOPOS (Polysomnographic confirmation of REM sleep without atonia with or without dream enactment consistent with LBD?) must be blank",LBOPOLYS = 0 and LBOPOPOS not = blank,,"LBOPOLYS, LBOPOPOS",,,
e3l-lbdivp-c-016,16,Error,e3l,IL,LBOPOPOS,Conformity,LBOPOPOS conforms,LBOPOPOS must be an integer between 0-1 or 8-9,Q1b. LBOPOPOS (Polysomnographic confirmation of REM sleep without atonia with or without dream enactment consistent with LBD?) must be an integer between 0-1 or 8-9,LBOPOPOS < 0 or LBOPOPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-017,17,Error,e3l,IL,LBOPOAVL,Missingness,LBOPOAVL conditionally present,"If LBOPOLYS = 1, LBOPOAVL cannot be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 1 (Yes), Q1c. LBOPOAVL (Polysomnography available for data sharing?) cannot be blank",LBOPOLYS = 1 and LBOPOAVL = blank,,"LBOPOLYS, LBOPOAVL",,,
e3l-lbdivp-m-018,18,Error,e3l,IL,LBOPOAVL,Missingness,LBOPOAVL conditionally blank,"If LBOPOLYS = 0, LBOPOAVL must be blank","If Q1. LBOPOLYS (Had at least one polysomnography obtained at current or previous evaluation?) = 0 (No or unknown), Q1c. LBOPOAVL (Polysomnography available for data sharing?) must be blank",LBOPOLYS = 0 and LBOPOAVL not = blank,,"LBOPOLYS, LBOPOAVL",,,
e3l-lbdivp-c-019,19,Error,e3l,IL,LBOPOAVL,Conformity,LBOPOAVL conforms,LBOPOAVL must be an integer between 0-1,Q1c. LBOPOAVL (Polysomnography available for data sharing?) must be an integer between 0-1,LBOPOAVL < 0 or LBOPOAVL > 1,,,,,
e3l-lbdivp-m-020,20,Error,e3l,IL,LBOCMIBG,Missingness,LBOCMIBG must be present,LBOCMIBG cannot be blank,Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) cannot be blank,LBOCMIBG = blank,,,,,
e3l-lbdivp-c-021,21,Error,e3l,IL,LBOCMIBG,Conformity,LBOCMIBG conforms,LBOCMIBG must be an integer between 0-1,Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) must be an integer between 0-1,LBOCMIBG < 0 or LBOCMIBG > 1,,,,,
e3l-lbdivp-m-022,22,Error,e3l,IL,LBOCMMO,Missingness,LBOCMMO conditionally present,"If LBOCMIBG = 1, LBOCMMO cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2a1. LBOCMMO (Date of most recent cardiac-MIBG scintigraphy - month) cannot be blank",LBOCMIBG = 1 and LBOCMMO = blank,,"LBOCMIBG, LBOCMMO",,,
e3l-lbdivp-m-023,23,Error,e3l,IL,LBOCMMO,Missingness,LBOCMMO conditionally blank,"If LBOCMIBG = 0, LBOCMMO must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2a1. LBOCMMO (Date of most recent cardiac-MIBG scintigraphy - month) must be blank",LBOCMIBG = 0 and LBOCMMO not = blank,,"LBOCMIBG, LBOCMMO",,,
e3l-lbdivp-c-024,24,Error,e3l,IL,LBOCMMO,Conformity,LBOCMMO conforms,LBOCMMO must be an integer between 1-12,Q2a1. LBOCMMO (Date of most recent cardiac-MIBG scintigraphy - month) must be an integer between 1-12,LBOCMMO < 1 or LBOCMMO > 12,,,,,
e3l-lbdivp-m-025,25,Error,e3l,IL,LBOCMDY,Missingness,LBOCMDY conditionally present,"If LBOCMIBG = 1, LBOCMDY cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2a2. LBOCMDY (Date of most recent cardiac-MIBG scintigraphy - day) cannot be blank",LBOCMIBG = 1 and LBOCMDY = blank,,"LBOCMIBG, LBOCMDY",,,
e3l-lbdivp-m-026,26,Error,e3l,IL,LBOCMDY,Missingness,LBOCMDY conditionally blank,"If LBOCMIBG = 0, LBOCMDY must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2a2. LBOCMDY (Date of most recent cardiac-MIBG scintigraphy - day) must be blank",LBOCMIBG = 0 and LBOCMDY not = blank,,"LBOCMIBG, LBOCMDY",,,
e3l-lbdivp-c-027,27,Error,e3l,IL,LBOCMDY,Conformity,LBOCMDY conforms,LBOCMDY must be an integer between 1-31 or 99,Q2a2. LBOCMDY (Date of most recent cardiac-MIBG scintigraphy - day) must be an integer between 1-31 or 99,LBOCMDY < 1 or LBOCMDY > 31 and not = 99,,,,,
e3l-lbdivp-m-028,28,Error,e3l,IL,LBOCMYR,Missingness,LBOCMYR conditionally present,"If LBOCMIBG = 1, LBOCMYR cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2a3. LBOCMYR (Date of most recent cardiac-MIBG scintigraphy - year) cannot be blank",LBOCMIBG = 1 and LBOCMYR = blank,,"LBOCMIBG, LBOCMYR",,,
e3l-lbdivp-m-029,29,Error,e3l,IL,LBOCMYR,Missingness,LBOCMYR conditionally blank,"If LBOCMIBG = 0, LBOCMYR must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2a3. LBOCMYR (Date of most recent cardiac-MIBG scintigraphy - year) must be blank",LBOCMIBG = 0 and LBOCMYR not = blank,,"LBOCMIBG, LBOCMYR",,,
e3l-lbdivp-c-030,30,Error,e3l,IL,LBOCMYR,Conformity,LBOCMYR conforms,LBOCMYR must be an integer between 2000 - current year,Q2a3. LBOCMYR (Date of most recent cardiac-MIBG scintigraphy - year) must be an integer between 2000 - current year,LBOCMYR < 2000 or LBOCMYR > current year,,,,,
e3l-lbdivp-m-031,31,Error,e3l,IL,LBOCMPOS,Missingness,LBOCMPOS conditionally present,"If LBOCMIBG = 1, LBOCMPOS cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2b. LBOCMPOS (Abnormal MIBG myocardial scintigraphy results consistent with LBD?) cannot be blank",LBOCMIBG = 1 and LBOCMPOS = blank,,"LBOCMIBG, LBOCMPOS",,,
e3l-lbdivp-m-032,32,Error,e3l,IL,LBOCMPOS,Missingness,LBOCMPOS conditionally blank,"If LBOCMIBG = 0, LBOCMPOS must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2b. LBOCMPOS (Abnormal MIBG myocardial scintigraphy results consistent with LBD?) must be blank",LBOCMIBG = 0 and LBOCMPOS not = blank,,"LBOCMIBG, LBOCMPOS",,,
e3l-lbdivp-c-033,33,Error,e3l,IL,LBOCMPOS,Conformity,LBOCMPOS conforms,LBOCMPOS must be an integer between 0-1 or 8-9,Q2b. LBOCMPOS (Abnormal MIBG myocardial scintigraphy results consistent with LBD?) must be an integer between 0-1 or 8-9,LBOCMPOS < 0 or LBOCMPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-034,34,Error,e3l,IL,LBOCMAVL,Missingness,LBOCMAVL conditionally present,"If LBOCMIBG = 1, LBOCMAVL cannot be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 1 (Yes), Q2c. LBOCMAVL (Is a cardiac-MIBG available for data sharing?) cannot be blank",LBOCMIBG = 1 and LBOCMAVL = blank,,"LBOCMIBG, LBOCMAVL",,,
e3l-lbdivp-m-035,35,Error,e3l,IL,LBOCMAVL,Missingness,LBOCMAVL conditionally blank,"If LBOCMIBG = 0, LBOCMAVL must be blank","If Q2. LBOCMIBG (Had at least one cardiac-MIBG scintigraphy obtained at current or previous evaluation?) = 0 (No or unknown), Q2c. LBOCMAVL (Is a cardiac-MIBG available for data sharing?) must be blank",LBOCMIBG = 0 and LBOCMAVL not = blank,,"LBOCMIBG, LBOCMAVL",,,
e3l-lbdivp-c-036,36,Error,e3l,IL,LBOCMAVL,Conformity,LBOCMAVL conforms,LBOCMAVL must be an integer between 0-3,Q2c. LBOCMAVL (Is a cardiac-MIBG available for data sharing?) must be an integer between 0-3,LBOCMAVL < 0 or LBOCMAVL > 3,,,,,
e3l-lbdivp-m-037,37,Error,e3l,IL,LBOANOS,Missingness,LBOANOS must be present,LBOANOS cannot be blank,Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) cannot be blank,LBOANOS = blank,,,,,
e3l-lbdivp-c-038,38,Error,e3l,IL,LBOANOS,Conformity,LBOANOS conforms,LBOANOS must be an integer between 0-1,Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) must be an integer between 0-1,LBOANOS < 0 or LBOANOS > 1,,,,,
e3l-lbdivp-m-039,39,Error,e3l,IL,LBOANMO,Missingness,LBOANMO conditionally present,"If LBOANOS = 1, LBOANMO cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3a1. LBOANMO (Date of most recent anosmia test - month) cannot be blank",LBOANOS = 1 and LBOANMO = blank,,"LBOANOS, LBOANMO",,,
e3l-lbdivp-m-040,40,Error,e3l,IL,LBOANMO,Missingness,LBOANMO conditionally blank,"If LBOANOS = 0, LBOANMO must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3a1. LBOANMO (Date of most recent anosmia test - month) must be blank",LBOANOS = 0 and LBOANMO not = blank,,"LBOANOS, LBOANMO",,,
e3l-lbdivp-c-041,41,Error,e3l,IL,LBOANMO,Conformity,LBOANMO conforms,LBOANMO must be an integer between 1-12,Q3a1. LBOANMO (Date of most recent anosmia test - month) must be an integer between 1-12,LBOANMO < 1 or LBOANMO > 12,,,,,
e3l-lbdivp-m-042,42,Error,e3l,IL,LBOANDY,Missingness,LBOANDY conditionally present,"If LBOANOS = 1, LBOANDY cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3a2. LBOANDY (Date of most recent anosmia test - day) cannot be blank",LBOANOS = 1 and LBOANDY = blank,,"LBOANOS, LBOANDY",,,
e3l-lbdivp-m-043,43,Error,e3l,IL,LBOANDY,Missingness,LBOANDY conditionally blank,"If LBOANOS = 0, LBOANDY must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3a2. LBOANDY (Date of most recent anosmia test - day) must be blank",LBOANOS = 0 and LBOANDY not = blank,,"LBOANOS, LBOANDY",,,
e3l-lbdivp-c-044,44,Error,e3l,IL,LBOANDY,Conformity,LBOANDY conforms,LBOANDY must be an integer between 1-31 or 99,Q3a2. LBOANDY (Date of most recent anosmia test - day) must be an integer between 1-31 or 99,LBOANMO < 1 or LBOANMO > 31 and not = 99,,,,,
e3l-lbdivp-m-045,45,Error,e3l,IL,LBOANYR,Missingness,LBOANYR conditionally present,"If LBOANOS = 1, LBOANYR cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3a3. LBOANYR (Date of most recent anosmia test - year) cannot be blank",LBOANOS = 1 and LBOANYR = blank,,"LBOANOS, LBOANYR",,,
e3l-lbdivp-m-046,46,Error,e3l,IL,LBOANYR,Missingness,LBOANYR conditionally blank,"If LBOANOS = 0, LBOANYR must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3a3. LBOANYR (Date of most recent anosmia test - year) must be blank",LBOANOS = 0 and LBOANYR not = blank,,"LBOANOS, LBOANYR",,,
e3l-lbdivp-c-047,47,Error,e3l,IL,LBOANYR,Conformity,LBOANYR conforms,LBOANYR must be an integer between 2000 - current year,Q3a3. LBOANYR (Date of most recent anosmia test - year) must be an integer between 2000 and current year,LBOANYR < 2000 or LBOANYR > current year,,,,,
e3l-lbdivp-m-048,48,Error,e3l,IL,LBOANPOS,Missingness,LBOANPOS conditionally present,"If LBOANOS = 1, LBOANPOS cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3b. LBOANPOS (Anosmia test results consistent with LBD?) cannot be blank",LBOANOS = 1 and LBOANPOS = blank,,"LBOANOS, LBOANPOS",,,
e3l-lbdivp-m-049,49,Error,e3l,IL,LBOANPOS,Missingness,LBOANPOS conditionally blank,"If LBOANOS = 0, LBOANPOS must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3b. LBOANPOS (Anosmia test results consistent with LBD?) must be blank",LBOANOS = 0 and LBOANPOS not = blank,,"LBOANOS, LBOANPOS",,,
e3l-lbdivp-c-050,50,Error,e3l,IL,LBOANPOS,Conformity,LBOANPOS conforms,LBOANPOS must be an integer between 0-1 or 8-9,Q3b. LBOANPOS (Anosmia test results consistent with LBD?) must be an integer between 0-1 or 8-9,LBOANPOS < 0 or LBOANPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-051,51,Error,e3l,IL,LBOANAVL,Missingness,LBOANAVL conditionally present,"If LBOANOS = 1, LBOANAVL cannot be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 1 (Yes), Q3c. LBOANAVL (Anosmia test data available for sharing?) cannot be blank",LBOANOS = 1 and LBOANAVL = blank,,"LBOANOS, LBOANAVL",,,
e3l-lbdivp-m-052,52,Error,e3l,IL,LBOANAVL,Missingness,LBOANAVL conditionally blank,"If LBOANOS = 0, LBOANAVL must be blank","If Q3. LBOANOS (Had at least one anosmia test obtained as part of current or previous evaluation?) = 0 (No or unknown), Q3c. LBOANAVL (Anosmia test data available for sharing?) must be blank",LBOANOS = 0 and LBOANAVL not = blank,,"LBOANOS, LBOANAVL",,,
e3l-lbdivp-c-053,53,Error,e3l,IL,LBOANAVL,Conformity,LBOANAVL conforms,LBOANAVL must be an integer between 0-1,Q3c. LBOANAVL (Anosmia test data available for sharing?) must be an integer between 0-1,LBOANAVL < 0 or LBOANAVL > 1,,,,,
e3l-lbdivp-m-054,54,Error,e3l,IL,LBOANVER,Missingness,LBOANVER conditionally present,"If LBOANAVL = 1, LBOANVER cannot be blank","If Q3c. LBOANAVL (Anosmia test data available for sharing?) = 1 (Yes), Q3d. LBOANVER (Which test was done that is available for sharing?) cannot be blank",LBOANAVL = 1 and LBOANVER = blank,,"LBOANAVL, LBOANVER",,,
e3l-lbdivp-m-055,55,Error,e3l,IL,LBOANVER,Missingness,LBOANVER conditionally blank,"If LBOANAVL ne 1, LBOANVER must be blank","If Q3c. LBOANAVL (Anosmia test data available for sharing?) not = 1, Q3d. LBOANVER (Which test was done that is available for sharing?) must be blank","LBOANAVL ne 1, and LBOANVER not = blank",,"LBOANAVL, LBOANVER",,,
e3l-lbdivp-c-056,56,Error,e3l,IL,LBOANVER,Conformity,LBOANVER conforms,LBOANVER must be an integer between 1-4,Q3d. LBOANVER (Which test was done that is available for sharing?) must be an integer between 1-4,LBOANVER < 1 or LBOANVER > 4,,,,,
e3l-lbdivp-m-057,57,Error,e3l,IL,LBOANOTH,Missingness,LBOANOTH conditionally present,"If LBOANVER = 4, LBOANOTH cannot be blank",If Q3d. LBOANVER (Which test was done that is available for sharing?) = 4 (Other) Q3d1. LBOANOTH (Other test) cannot be blank,LBOANVER = 4 and LBOANOTH = blank,,"LBOANVER, LBOANOTH",,,
e3l-lbdivp-m-058,58,Error,e3l,IL,LBOANOTH,Missingness,LBOANOTH conditionally blank,"If LBOANVER ne 4, LBOANOTH must be blank","If Q3d. LBOANVER (Which test was done that is available for sharing?) not = 4 , then Q3d1. LBOANOTH (Other test) must be blank","LBOANVER ne 4, and LBOANOTH not = blank",,"LBOANVER, LBOANOTH",,,
e3l-lbdivp-m-059,59,Error,e3l,IL,LBOEEG,Missingness,LBOEEG must be present,LBOEEG cannot be blank,Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) cannot be blank,LBOEEG = blank,,,,,
e3l-lbdivp-c-060,60,Error,e3l,IL,LBOEEG,Conformity,LBOEEG conforms,LBOEEG must be an integer between 0-1,Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) must be an integer between 0-1,LBOEEG < 0 or LBOEEG > 1,,,,,
e3l-lbdivp-m-061,61,Error,e3l,IL,LBOEGMO,Missingness,LBOEGMO conditionally present,"If LBOEEG = 1, LBOEGMO cannot be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 1 (Yes), Q4a1. LBOEGMO (Date of most recent electroencephalogram - month) cannot be blank",LBOEEG = 1 and LBOEGMO = blank,,"LBOEEG, LBOEGMO",,,
e3l-lbdivp-m-062,62,Error,e3l,IL,LBOEGMO,Missingness,LBOEGMO conditionally blank,"If LBOEEG = 0, LBOEGMO must be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 0 (No or unknown), Q4a1. LBOEGMO (Date of most recent electroencephalogram - month) must be blank",LBOEEG = 0 and LBOEGMO not = blank,,"LBOEEG, LBOEGMO",,,
e3l-lbdivp-c-063,63,Error,e3l,IL,LBOEGMO,Conformity,LBOEGMO conforms,LBOEEG must be an integer between 1-12,Q4a1. LBOEGMO (Date of most recent electroencephalogram - month) must be an integer between 1-12,LBOEGMO < 1 or LBOEGMO > 12,,,,,
e3l-lbdivp-m-064,64,Error,e3l,IL,LBOEGDY,Missingness,LBOEGDY conditionally present,"If LBOEEG = 1, LBOEGDY cannot be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 1 (Yes), Q4a2. LBOEGDY (Date of most recent electroencephalogram - day) cannot be blank",LBOEEG = 1 and LBOEGDY = blank,,"LBOEEG, LBOEGDY",,,
e3l-lbdivp-m-065,65,Error,e3l,IL,LBOEGDY,Missingness,LBOEGDY conditionally blank,"If LBOEEG = 0, LBOEGDY must be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 0 (No or unknown), Q4a2. LBOEGDY (Date of most recent electroencephalogram - day) must be blank",LBOEEG = 0 and LBOEGDY not = blank,,"LBOEEG, LBOEGDY",,,
e3l-lbdivp-c-066,66,Error,e3l,IL,LBOEGDY,Conformity,LBOEGDY conforms,LBOEGDY must be an integer between 1-31 or 99,Q4a2. LBOEGDY (Date of most recent electroencephalogram - day) must be an integer between 1-31 or 99,LBOEGDY < 1 or LBOEGDY > 31 and not = 99,,,,,
e3l-lbdivp-m-067,67,Error,e3l,IL,LBOEGYR,Missingness,LBOEGYR conditionally present,"If LBOEEG = 1, LBOEGYR cannot be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 1 (Yes), Q4a3. LBOEGYR (Date of most recent electroencephalogram - year) cannot be blank",LBOEEG = 1 and LBOEGYR = blank,,"LBOEEG, LBOEGYR",,,
e3l-lbdivp-m-068,68,Error,e3l,IL,LBOEGYR,Missingness,LBOEGYR conditionally blank,"If LBOEEG = 0, LBOEGYR must be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 0 (No or unknown), Q4a3. LBOEGYR (Date of most recent electroencephalogram - year) must be blank",LBOEEG = 0 and LBOEGYR not = blank,,"LBOEEG, LBOEGYR",,,
e3l-lbdivp-c-069,69,Error,e3l,IL,LBOEGYR,Conformity,LBOEGYR conforms,LBOEGYR must be an integer between 2000 - current year,Q4a3. LBOEGYR (Date of most recent electroencephalogram - year) must be an integer between 2000 and current year,LBOEGYR < 2000 or LBOEGYR > current year,,,,,
e3l-lbdivp-m-070,70,Error,e3l,IL,LBOEGPOS,Missingness,LBOEGPOS conditionally present,"If LBOEEG = 1, LBOEGPOS cannot be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 1 (Yes), Q4b. LBOEGPOS (Prominent posterior slow wave activity on EEG consistent with LBD?) cannot be blank",LBOEEG = 1 and LBOEGPOS = blank,,"LBOEEG, LBOEGPOS",,,
e3l-lbdivp-m-071,71,Error,e3l,IL,LBOEGPOS,Missingness,LBOEGPOS conditionally blank,"If LBOEEG = 0, LBOEGPOS must be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 0 (No or unknown), Q4b. LBOEGPOS (Prominent posterior slow wave activity on EEG consistent with LBD?) must be blank",LBOEEG = 0 and LBOEGPOS not = blank,,"LBOEEG, LBOEGPOS",,,
e3l-lbdivp-c-072,72,Error,e3l,IL,LBOEGPOS,Conformity,LBOEGPOS conforms,LBOEGPOS must be an integer between 0-1 or 8-9,Q4b. LBOEGPOS (Prominent posterior slow wave activity on EEG consistent with LBD?) must be an integer between 0-1 or 8-9,LBOEGPOS < 0 or LBOEGPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-073,73,Error,e3l,IL,LBOEGAVL,Missingness,LBOEGAVL conditionally present,"If LBOEEG = 1, LBOEGAVL cannot be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 1 (Yes), Q4c. LBOEGAVL (Electroencephalogram available for data sharing?) cannot be blank",LBOEEG = 1 and LBOEGAVL = blank,,"LBOEEG, LBOEGAVL",,,
e3l-lbdivp-m-074,74,Error,e3l,IL,LBOEGAVL,Missingness,LBOEGAVL conditionally blank,"If LBOEEG = 0, LBOEGAVL must be blank","If Q4. LBOEEG (Had at least one electroencephalogram obtained at current or previous visit?) = 0 (No or unknown), Q4c. LBOEGAVL (Electroencephalogram available for data sharing?) must be blank",LBOEEG = 0 and LBOEGAVL not = blank,,"LBOEEG, LBOEGAVL",,,
e3l-lbdivp-c-075,75,Error,e3l,IL,LBOEGAVL,Conformity,LBOEGAVL conforms,LBOEGAVL must be an integer between 0-3,Q4c. LBOEGAVL (Electroencephalogram available for data sharing?) must be an integer between 0-3,LBOEGAVL < 0 or LBOEGAVL > 3,,,,,
