error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
b8-i4vp-p-1015,1015,Alert,b8,I4,RIGIDARM,Plausibility,RIGIDARM compared to Form B3 limb rigidity,If MODEB3 != 0 or (RIGDUPRT  in (1-4) or RIGDUPLF  in (1-4) or RIGDLORT  in (1-4) or RIGDLOLF  in (1-4)) then RIGIDARM should not be 0,"If Form B3 Q0d. MODEB3 != 0 (Form completed) and (Form B3, Q5b. RIGDUPRT (rigidity - right upper extremity) in (1-4) or Form B3, Q5c. RIGDUPLF (rigidity - left upper extremity) in (1-4) or Form B3, Q5d. RIGDLORT (rigidity - right lower extremity) in (1-4) or Form B3, Q5e. RIGDLOLF (rigidity - left lower extremity) in (1-4) (at least one is present)) then Q3e. RIGIDARM (limb rigidity - arm) should not equal 0 (absent)",If MODEB3 != 0 and (RIGDUPRT in (1-4) or RIGDUPLF in (1-4) or RIGDLORT in (1-4) or RIGDLOLF in (1-4)) and RIGIDARM=0,"b3, b8","RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, RIGIDARM, MODEB3",No,Yes,
b8-i4vp-p-1016,1016,Alert,b8,I4,GAITABN,Plausibility,GAITABN compared to Form B3 gait,"If MODEB3 != 0 and GAIT=0, then GAITABN should not equal 1","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Form B3, Q12. GAIT (Gait) = 0 (Normal),  then Q5. GAITABN (Abnormal signs - gait) should not equal 1 (present)",If MODEB3 != 0 and GAIT= 0 and GAITABN= 1,"b3, b8","GAIT, GAITABN, MODEB3",No,Yes,
b8-i4vp-p-1017,1017,Alert,b8,I4,GAITABN,Plausibility,GAITABN compared to Form B3 gait,"If MODEB3 != 0 and GAIT in (1-4), then GAITABN should not equal 0","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Form B3, Q12. GAIT (Gait) in (1-4) (Abormal), then Q5. GAITABN (Abnormal signs - gait) should not equal 0 (absent)",If MODEB3 != 0 and GAIT in (1-4) and GAITABN=0,"b3, b8","GAIT, GAITABN, MODEB3",No,Yes,
b8-i4vp-p-1018,1018,Alert,b8,I4,STOOPED,Plausibility,STOOPED compared to form B3 stooped posture,"If MODEB3 != 0 and POSTURE= 0, then STOOPED should not be 1","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Form B3, Q11. POSTURE (Posture) = 0 (normal), then Q3n. STOOPED (stooped posture) should not equal 1 (present)",If MODEB3 != 0 and POSTURE= 0 and STOOPED =1,"b3, b8","POSTURE, STOOPED, MODEB3",No,Yes,
b8-i4vp-p-1019,1019,Alert,b8,I4,STOOPED,Plausibility,STOOPED compared to form B3 stooped posture,"If MODEB3 != 0 and POSTUREin (1-4), then STOOPED should not be 0","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Form B3, Q11. POSTURE (Posture) in (1-4) (abnormal posture), then Q3n. STOOPED (stooped posture) should not equal 0 (absent)",If MODEB3 != 0 and POSTURE in (1-4) and STOOPED =0,"b3, b8","POSTURE, STOOPED, MODEB3",No,Yes,
b8-i4vp-p-1020,1020,Alert,b8,I4,POSTINST,Plausibility,POSTINST compared to form B3 postural instability,"If MODEB3 != 0 and POSSTAB = 0, then POSTINST should not be 1 ","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Q13. POSSTAB (Posture stability) = 0 (normal), then Q3l. POSTINST (postural instability) should not equal 1 (present)",If MODEB3 != 0 and POSSTAB = 0 and POSTINST = 1,"b3, b8","POSSTAB, POSTINST, MODEB3",No,Yes,
b8-i4vp-p-1021,1021,Alert,b8,I4,POSTINST,Plausibility,POSTINST compared to form B3 postural instability,"If MODEB3 != 0 and POSSTAB = 1, then POSTINST should not be 0 ","If Form B3 Q0d. MODEB3 != 0 (Form completed) and Q13. POSSTAB (Posture stability) in (1-4) (abnormal posture), then Q3l. POSTINST (postural instability) should not equal 0 (absent)",If MODEB3 != 0 and POSSTAB = 1 and POSTINST = 0,"b3, b8","POSSTAB, POSTINST, MODEB3",No,Yes,
b8-i4vp-p-1022,1022,Alert,b8,I4,NORMNREXAM,Plausibility,NORMNREXAM compared to UDSv3 NORMEXAM at previous visit,"If NORMEXAM[UDSv3][prev_vis]= 1 or 2, then NORMNREXAM should equal 1","If UDSv3 Q1. NORMEXAM(abnormal neurological exam findings) = 1 or 2 (abnormal findings present) at the previous UDS visit, then UDSv4 Q2. NORMNREXAM (abnormal exam findings) should equal 1 (abnormal findings present)","If NORMEXAM[UDSv3][prev_vis] in (1,2) and NORMNREXAM=0","b8, b8[udsv3]","NORMNREXAM, NORMEXAM",Unknown,No,
b8-i4vp-p-1023,1023,Alert,b8,I4,PARKSIGN,Plausibility,PARKSIGN compared to UDSv3 PARKSIGN at previous visit,"If PARKSIGN[UDSv3][prev_vis] = 1, then UDSv4 PARKSIGN should equal 1","If UDSv3 Q2. PARKSIGN (Parkinsonian signs) = 1 (Yes) at the previous UDS visit, then UDSv4 Q3. PARKSIGN (Parkinsonian signs?) should equal 1 (Yes)",If PARKSIGN[UDSv3][prev_vis] = 1 and PARKSIGN=0,"b8, b8[udsv3]",PARKSIGN,Unknown,No,
b8-i4vp-p-1024,1024,Alert,b8,I4,GAITFIND,Plausibility,GAITFIND compared to UDSv3 PARKGAIT at previous visit,"If PARKGAIT[UDSv3][prev_vis] = 1, then UDSv4 GAITFIND should equal 5","If UDSv3 Q2e. PARKGAIT (parkinsonian gait disorder) = 1 (Yes) at the previous UDS visit, then UDSv4 Q5a. GAITFIND (gait finding) = 5 (hypokinetic/parkinsonian gait)",If PARKGAIT[UDSv3][prev_vis] = 1 and GAITFIND ne 5,"b8, b8[udsv3]","GAITFIND, PARKGAIT",Unknown,No,
