"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
b9_section1,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""background-color: #236fa1; width: 395.507%;"" colspan=""20""><span style=""color: #ffffff;"">Section 1 - Changes across domains</span></td> </tr> <tr> <td style=""background-color: #ffffff; width: 395.507%;"" colspan=""20""><em><span style=""font-weight: normal;"">Reported by participant</span></em></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #c2e0f4;"">1.</td> <td style=""width: 67.9354%; background-color: #c2e0f4;"" colspan=""12""><span style=""font-weight: normal;"">Does the <span style=""text-decoration: underline;"">participant</span> report a decline in any cognitive domain <em>(relative to stable baseline prior to onset of current syndrome)</em>?</span></td> <td style=""width: 323.644%; background-color: #c2e0f4;"" colspan=""7""><span style=""font-weight: normal;"">{deccog:icons}</span></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #ecf0f1;"">2.</td> <td style=""width: 67.9354%; background-color: #ecf0f1;"" colspan=""12""><span style=""font-weight: normal;"">Does the <span style=""text-decoration: underline;"">participant</span> report a decline in any motor domain <em>(relative to stable baseline prior to onset of current syndrome)</em>?</span></td> <td style=""width: 323.644%; background-color: #ecf0f1;"" colspan=""7""><span style=""font-weight: normal;"">{decmot:icons}</span></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #c2e0f4;"">3.</td> <td style=""width: 67.9354%; background-color: #c2e0f4;"" colspan=""12""><span style=""font-weight: normal;"">Does the <span style=""text-decoration: underline;"">participant</span> report the development of any significant neuropsychiatric/behavioral symptoms <em>(relative to stable baseline prior to onset of current syndrome)</em>?</span></td> <td style=""width: 323.644%; background-color: #c2e0f4;"" colspan=""7""><span style=""font-weight: normal;"">{psychsym:icons}</span></td> </tr> <tr> <td style=""background-color: #ffffff; width: 395.507%;"" colspan=""20""><span style=""font-weight: normal;""><em>Reported by co-participant</em></span></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #ecf0f1;"">4.</td> <td style=""width: 67.9354%; background-color: #ecf0f1;"" colspan=""12""><span style=""font-weight: normal;"">Does the <span style=""text-decoration: underline;"">co-participant</span> report a decline in any cognitive domain <em>(relative to stable baseline prior to onset of current syndrome)</em>?</span></td> <td style=""width: 323.644%; background-color: #ecf0f1;"" colspan=""7""><span style=""font-weight: normal;"">{deccogin:icons}</span></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #c2e0f4;"">5.</td> <td style=""width: 67.9354%; background-color: #c2e0f4;"" colspan=""12""><span style=""font-weight: normal;"">Does the <span style=""text-decoration: underline;"">co-participant</span> report a change in any motor domain <em>(relative to stable baseline prior to onset of current syndrome)</em>?</span></td> <td style=""width: 323.644%; background-color: #c2e0f4;"" colspan=""7""><span style=""font-weight: normal;"">{decmotin:icons}</span></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #ecf0f1;"">6.</td> <td style=""width: 67.9354%; background-color: #ecf0f1;"" colspan=""12""><span style=""font-weight: normal;"">Does the <span style=""text-decoration: underline;"">co-participant</span> report the development of any significant neuropsychiatric/behavioral symptoms <em>(relative to stable baseline prior to onset of current syndrome)</em>?</span></td> <td style=""width: 323.644%; background-color: #ecf0f1;"" colspan=""7""><span style=""font-weight: normal;"">{psychsymin:icons}</span></td> </tr> <tr> <td style=""background-color: #ffffff; width: 395.507%;"" colspan=""20""><em><span style=""font-weight: normal;"">Reported by clinician</span></em></td> </tr> <tr> <td style=""width: 3.92807%; background-color: #c2e0f4;""><em>7.</em></td> <td style=""width: 211.801%; background-color: #c2e0f4;"" colspan=""15""><span style=""font-weight: normal;"">Does the participant have neuropsychiatric/behavioral symptoms or declines in any cognitive or motor domains?</span></td> <td style=""width: 179.779%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;"">{decclin:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,,,,,,,
deccog,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>1. Does the participant report a decline in any cognitive domain (relative to stable baseline prior to onset of current syndrome)?</p></div>","0, No | 1, Yes | 8, Could not be assessed / participant is too impaired",,,,,,,y,,,,,
decmot,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>2. Does the participant report a decline in any motor domain (relative to stable baseline prior to onset of current syndrome)?</p></div>","0, No | 1, Yes | 8, Could not be assessed / participant is too impaired",,,,,,,y,,,,,
psychsym,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>3. Does the participant report the development of any significant neuropsychiatric/behavioral symptoms (relative to stable baseline prior to onset of current syndrome)?</p></div>","0, No | 1, Yes | 8, Could not be assessed / participant is too impaired",,,,,,,y,,,,,
deccogin,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>4. Does the co-participant report a decline in any cognitive domain (relative to stable baseline prior to onset of current syndrome)?</p></div>","0, No | 1, Yes | 8, There is no co-participant",,,,,,,y,,,,,
decmotin,b9_clinician_judgment_of_symptoms,,radio,"5. Does the co-participant report a change in any motor domain (relative to stable baseline prior to onset of current syndrome)?","0, No | 1, Yes | 8, There is no co-participant",,,,,,,y,,,,,
psychsymin,b9_clinician_judgment_of_symptoms,,radio,"6. Does the co-participant report the development of any significant neuropsychiatric/behavioral symptoms (relative to stable baseline prior to onset of current syndrome)?","0, No | 1, Yes | 8, There is no co-participant",,,,,,,y,,,,,
decclin,b9_clinician_judgment_of_symptoms,,radio,"7. Has the participant had declines in any cognitive domain, behavioral domain, or neuropsychiatric/behavioral symptoms?","0, No | 1, Yes",,,,,,,y,,,,,
b9_section2,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""background-color: #ecf0f1; width: 395.507%;"" colspan=""20"">In the following sections <span style=""font-weight: normal;"">record the phenotype of clinically meaningful symptoms or absence of a </span><span style=""text-decoration: underline;"">history of these symptoms</span><span style=""font-weight: normal;"">, as determined by the clinician's best judgment following the medical history interview with the participant and co-participant.<br /></span></td> </tr> <tr> <td style=""background-color: #236fa1; width: 100%;"" colspan=""20""><span style=""color: #ffffff;"">Section 2 - Cognitive impairment</span></td> </tr> <tr> <td style=""background-color: #ffffff; width: 100%;"" colspan=""20""><span style=""color: #000000; font-weight: normal;"">Consider if the participant currently is meaningfully impaired, </span><span style=""text-decoration: underline;""><span style=""color: #000000; text-decoration: underline;"">relative to stable baseline prior to onset of current syndrome:</span></span></td> </tr> <tr> <td style=""width: 4%; background-color: #c2e0f4;"">8.</td> <td style=""width: 76%; background-color: #c2e0f4;"" colspan=""15""><span style=""font-weight: normal;"">Based on the clinician's judgment, is the participant currently experiencing meaningful impairment in cognition?</span></td> <td style=""width: 20%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;"">{decclog:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[decclin] = '1'",,,,,,
decclog,b9_clinician_judgment_of_symptoms,,radio,"8. Based on the clinician's judgment, is the participant currently experiencing meaningful impairment in cognition?","0, No | 1, Yes",,,,,,,,,,,,
b9_section3,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""width: 4%;"" colspan=""1"">9.</td> <td style=""width: 96%; background-color: #ecf0f1;"" colspan=""19""><span style=""font-weight: normal;"">Indicate whether the participant is meaningfully impaired </span><span style=""font-weight: normal;"">in the following cognitive domains, or has fluctuating cognition:</span></td> </tr> </tbody> </table></div>",,,,,,,"[decclog] = '1'",,,,,,
b9_section4,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""width: 100%; background-color: #3598db; text-align: left;"" colspan=""20"">     Cognitive</td> </tr> <tr> <td style=""width: 6%; background-color: #c2e0f4; text-align: right;"" colspan=""1"">9a.</td> <td style=""width: 74%; background-color: #c2e0f4;"" colspan=""15"">Memory <span style=""font-weight: normal;"">- For example, do they forget conversations or dates, repeat questions, or statements, or misplace things more than usual?</span></td> <td style=""width: 20%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;"">{cogmem:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #ecf0f1; text-align: right;"" colspan=""1"">9b.</td> <td style=""width: 74%; background-color: #ecf0f1;"" colspan=""15"">Orientation - <span style=""font-weight: normal;"">For example, do they have trouble knowing the day, month, and year, forget names of people they know well, get lost in familiar locations, or not recognize familiar locations?</span></td> <td style=""width: 20%; background-color: #ecf0f1;"" colspan=""4""><span style=""font-weight: normal;"">{cogori:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #c2e0f4; text-align: right;"" colspan=""1"">9c.</td> <td style=""width: 74%; background-color: #c2e0f4;"" colspan=""15"">Executive function <em>(judgement, planning, and problem-solving)</em> <span style=""font-weight: normal;"">- Do they have trouble planning complex activities like trips, financial transactions, parties, or group meetings?</span></td> <td style=""width: 20%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;"">{cogjudg:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #ecf0f1; text-align: right;"" colspan=""1"">9d.</td> <td style=""width: 74%; background-color: #ecf0f1;"" colspan=""15"">Language <span style=""font-weight: normal;"">- Do they have hesitant speech, have trouble finding words, use inappropriate words without self-correction, or have trouble with speech comprehension?</span></td> <td style=""width: 20%; background-color: #ecf0f1;"" colspan=""4""><span style=""font-weight: normal;"">{coglang:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #c2e0f4; text-align: right;"" colspan=""1"">9e.</td> <td style=""width: 74%; background-color: #c2e0f4;"" colspan=""15"">Visuospatial function <span style=""font-weight: normal;"">- Do they have difficulty interpreting visual stimuli or finding their way around in familiar environments?</span></td> <td style=""width: 20%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;""> {cogvis:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #ecf0f1; text-align: right;"" colspan=""1"">9f.</td> <td style=""width: 74%; background-color: #ecf0f1;"" colspan=""15"">Attention/concentration <span style=""font-weight: normal;"">- Does the participant have a short attention span or limited ability to concentrate? Are they easily distracted?</span></td> <td style=""width: 20%; background-color: #ecf0f1;"" colspan=""4""><span style=""font-weight: normal;""> {cogattn:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #c2e0f4; text-align: right;"" colspan=""1"">9g.</td> <td style=""width: 74%; background-color: #c2e0f4;"" colspan=""15"">Fluctuating cognition <span style=""font-weight: normal;"">- Does the participant exhibit pronounced variation in attention and alertness, noticeably over hours or days - for example, long lapses or periods of staring into space, or times when their ideas have a disorganized flow?</span></td> <td style=""width: 20%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;""> {cogfluc:icons}</span></td> </tr> <tr> <td style=""width: 6%; background-color: #ecf0f1; text-align: right;"" colspan=""1"">9h.</td> <td style=""background-color: #ecf0f1; text-align: right; width: 20%;"">Other (SPECIFY): </td> <td style=""background-color: #ecf0f1; width: 54%; text-align: left;"" colspan=""14""><span style=""font-weight: normal;"">{cogothrx:icons}</span></td> <td style=""background-color: #ecf0f1; width: 20%;"" colspan=""4""><span style=""font-weight: normal;"">{cogothr:icons}</span><span style=""font-weight: normal;""><br /></span></td> </tr> </tbody> </table></div>",,,,,,,"[decclog] = '1'",,,,,,
cogmem,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9a. Indicate whether the participant currently is meaningfully impaired in memory.</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
cogori,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9b. Orientation - For example, do they have trouble knowing the day, month, and year, or forget names of people they know well? Recognize familiar locations, or get lost in familiar locations.</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
cogjudg,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9c. Executive function (judgment, planning, and problem-solving) - Do they have trouble planning complex activities like trips, financial transactions, parties, or group meetings?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
coglang,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9d. Language - Do they have hesitant speech, have trouble finding words, use inappropriate words without self-correction, or have trouble with speech comprehension?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
cogvis,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9e. Visuospatial function - Do they have difficulty interpreting visual stimuli or finding their way around in familiar environments?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
cogattn,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9f. Attention/concentration - Does the participant have a short attention span or limited ability to concentrate? Are they easily distracted?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
cogfluc,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9g. Fluctuating cognition - Does the participant exhibit pronounced variation in attention and alertness, noticeably over hours or days-for example, long lapses or periods of staring into space, or times when their ideas have a disorganized flow?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
cogothr,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>9h. Indicate whether the participant currently is meaningfully impaired in other cognitive domains</p></div>","0, No | 1, Yes",,,,,,,,,,,,
cogothrx,b9_clinician_judgment_of_symptoms,,text,"9h1. Specify other cognitive domains
",,,,,,,"[cogothr] = 1",,,,,," @PLACEHOLDER=""Specify"""
b9_section5,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""width: 6%; background-color: #c2e0f4; text-align: right;"">9i.</td> <td style=""width: 74%; background-color: #c2e0f4;""> <p><span style=""font-weight: normal;"">At what age did the cognitive-related symptoms in 9a-9h begin? </span></p> <p><span style=""font-weight: normal;""><em>(The clinician must use their best judgment to estimate an age of onset. If multiple symptoms with different ages of onset are identified, denote the age of the earliest symptom.)</em></span></p> </td> <td style=""width: 20%; background-color: #c2e0f4;""><span style=""font-weight: normal;"">{cogage:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[cogmem] = '1' or [cogori] = '1' or [cogjudg] = '1' or [coglang] = '1' or [cogvis] = '1' or [cogattn] = '1' or [cogfluc] = '1' or [cogothr] = '1'",,,,,,
cogage,b9_clinician_judgment_of_symptoms,,text,"9i. If any of the cognitive-related behavioral symptoms in Q9a-Q9h are present, at what age did they begin?
",,,integer,15,110,,,,,,,,
b9_section6,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 71.479px;"" border=""1""> <tbody> <tr style=""height: 71.479px;""> <td style=""background-color: #ecf0f1; text-align: right; width: 4%; height: 71.479px;"">10.</td> <td style=""background-color: #ecf0f1; width: 64%; height: 71.479px;"" colspan=""9""> <p>Mode of onset of cognitive impairment:<span style=""font-weight: normal;""> </span></p> <p><span style=""font-weight: normal;"">Indicate the mode of onset for the </span><span style=""text-decoration: underline;"">most predominant</span><span style=""font-weight: normal;""> cognitive problem that is causing the participant's complaints and/or affecting the participant's function.</span></p> </td> <td style=""background-color: #ecf0f1; width: 30%; height: 71.479px;"" colspan=""10""><span style=""font-weight: normal;"">{cogmode:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[decclog] = '1'",,,,,,
cogmode,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>10. Mode of onset of cognitive symptoms<br />Indicate the mode of onset for the most prominent cognitive problem that is causing the participant's complaints and/or affecting the participant's function.</p></div>","1, Gradual | 2, Subacute | 3, Abrupt | 4, Other | 99, Unknown",,,,,,,,,,,,
b9_section7,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""background-color: #ecf0f1; text-align: right; width: 6%;"" colspan=""1"">10a.</td> <td style=""background-color: #ecf0f1; width: 20%; text-align: right;"" colspan=""4""><span style=""font-weight: normal;"">Other </span>(SPECIFY): </td> <td style=""background-color: #ecf0f1; width: 74%;"" colspan=""10"">{cogmodex:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[cogmode] = 4",,,,,,
cogmodex,b9_clinician_judgment_of_symptoms,,text,"10a. Specify other mode of onset of cognitive symptoms
",,,,,,,"[cogmode] = 4",,,,,," @PLACEHOLDER=""Specify"""
b9_section8,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""width: 100%; background-color: #236fa1;"" colspan=""20""><span style=""color: #ffffff;"">Section 3 - Neuropsychiatric symptoms and behavioral changes</span></td> </tr> <tr> <td style=""width: 100%; background-color: #ffffff;"" colspan=""20""><span style=""font-weight: normal; color: #000000;"">Consider if the participant manifests - </span><em><span style=""color: #000000;"">in the last month</span></em><span style=""font-weight: normal; color: #000000;""> - clinically meaningful neuropsychiatric symptoms or change in behavior, </span><span style=""text-decoration: underline;""><span style=""color: #000000; text-decoration: underline;"">relative to stable baseline</span></span><span style=""color: #000000;"">. <span style=""font-weight: normal;"">Clinically meaningful change refers to symptoms or changes that are evident most days in a given four-week period.</span>    </span></td> </tr> <tr> <td style=""width: 4%; background-color: #c2e0f4;"" colspan=""1"">11.</td> <td style=""width: 76%; background-color: #c2e0f4;"" colspan=""15""><span style=""font-weight: normal;"">Based on the clinician's judgment, does the participant manifest clinically meaningful neuropsychiatric symptoms or meaningful change in behavior?</span></td> <td style=""width: 20%; background-color: #c2e0f4;"" colspan=""4""><span style=""font-weight: normal;"">{decclbe:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[decclin] = 1 and [decclog] <> ''",,,,,,
decclbe,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>11. Based on the clinician's judgment, is the participant currently experiencing any kind of behavioral symptoms?</p></div>","0, No | 1, Yes",,,,,,,,,,,,
b9_section9,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""background-color: #ecf0f1; width: 4%;"" colspan=""1"">12.</td> <td style=""background-color: #ecf0f1; width: 96%;"" colspan=""19""><span style=""font-weight: normal;"">Specify the phenotype of clinically meaningful neuropsychiatric symptoms or meaningful changes in behavior that has manifested </span><em>in the last month</em><span style=""font-weight: normal;"">.</span></td> </tr> </tbody> </table></div>",,,,,,,"[decclbe] = 1",,,,,,
b9_section10,b9_clinician_judgment_of_symptoms,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""background-color: #3598db; width: 100%; text-align: left;"" colspan=""20"">     Mood, motivation, and agitation</td> </tr> <tr> <td style=""background-color: #c2e0f4; width: 6%; text-align: right;"" colspan=""1""> 12a.</td> <td style=""background-color: #c2e0f4; width: 74%;"" colspan=""15"">Apathy/withdrawal<span style=""font-weight: normal;""> - Has the participant lost interest in the world around them, lost interest in doing things, or lack motivation for starting new activities?</span></td> <td style=""background-color: #c2e0f4; width: 20%;"" colspan=""4""><span style=""font-weight: normal;"">{beapathy:icons}</span></td> </tr> <tr> <td style=""background-color: #ecf0f1; text-align: right; width: 6%;"" colspan=""1"">12b.</td> <td style=""background-color: #ecf0f1; width: 74%;"" colspan=""15"">Depressed mood <span style=""font-weight: normal;"">- Does the participant seem sad or depressed or say that they feel sad or depressed?</span></td> <td style=""background-color: #ecf0f1; width: 20%;"" colspan=""4""><span style=""font-weight: normal;"">{bedep:icons}</span></td> </tr> <tr> <td style=""background-color: #c2e0f4; text-align: right; width: 6%;"" colspan=""1"">12c.</td> <td style=""background-color: #c2e0f4; width: 74%;"" colspan=""15"">Anxiety <span style=""font-weight: normal;"">- Does the participant seem very nervous, worried, or frightened for no apparent reason? Do they seem very tense or fidgety? Do they seem afraid to be apart from caregivers or others that they trust?</span></td> <td style=""background-color: #c2e0f4; width: 20%;"" colspan=""4""><span style=""font-weight: 400;"">{beanx:icons}</span></td> </tr> <tr> <td style=""background-color: #ecf0f1; text-align: right; width: 6%;"" colspan=""1"">12d.</td> <td style=""background-color: #ecf0f1; width: 74%;"" colspan=""15"">Euphoria <span style=""font-weight: normal;"">- Does the participant seem too cheerful or too happy for no reason, manifest a persistent and abnormally good mood, or find humor where others do not?</span></td> <td style=""background-color: #ecf0f1; width: 20%;"" colspan=""4""><span style=""font-weight: normal;"">{beeuph:icons}</span></td> </tr> <tr> <td style=""background-color: #c2e0f4; text-align: right; width: 6%;"" colspan=""1"">12e.</td> <td style=""background-color: #c2e0f4; width: 74%;"" colspan=""15"">Irritability <span style=""font-weight: normal;"">-</span> <span style=""font-weight: 400;"">Does the participant get irritated and easily disturbed? Are their moods very interchangeable? Are they abnormally impatient?</span></td> <td style=""background-color: #c2e0f4; width: 20%;"" colspan=""4""><span style=""font-weight: normal;"">{beirrit:icons}</span></td> </tr> <tr> <td style=""background-color: #ecf0f1; text-align: right; width: 6%;"" colspan=""1"">12f.</td> <td style=""background-color: #ecf0f1; width: 74%;"" colspan=""15"">Agitation <span style=""font-weight: normal;"">- Is the participant easily distressed or angered and hard to handle, uncooperative, or resistive to care or to help from others?</span></td> <td style=""background-color: #ecf0f1; width: 20%;"" colspan=""4""><span style=""font-weight: normal;"">{beagit:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,"[decclbe] = 1",,,,,,
beapathy,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>12a. Apathy/withdrawal - Has the participant lost interest in or displayed a reduced ability to initiate usual activities and social interaction, such as conversing with family and/or friends?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
bedep,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>12b. Depressed mood - Does the participant have periods where they seem to be depressed for two weeks or more (e.g., shown loss of interest or pleasure in nearly all activities, sadness, hopelessness, loss of appetite, fatigue)?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
beanx,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>12c. Anxiety - For example, do they show signs of nervousness (e.g., frequent sighing, anxious facial expressions, or hand-wringing) and/or excessive worrying?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
beeuph,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>12d.  Euphoria - Does the participant have periods where they seem to be too cheerful or euphoric for two weeks or more?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
beirrit,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>12e. Irritability - Does the participant overreact (e.g., by shouting, or voicing irritation at family members or others)?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
beagit,b9_clinician_judgment_of_symptoms,,radio,"<div class=""rich-text-field-label""><p>12f. Agitation - Does the participant have trouble sitting still? Do they frequently rummage through drawers or closets?</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
