error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
F2-FCV-c-021,021,Error,F2,FCV,C19SYMAF,Conformity,C19SYMAF conforms,"C19SYMAF must be an integer between 1-5, 8","Q1. C19SYMAF (Have you ever tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare provider?) must be an integer between 1-5, 8",IF  C19SYMAF <1 or (C19SYMAF >5 and C19SYMAF ne 8),n/a,n/a,,,
F2-FCV-m-022,022,Error,F2,FCV,C19SYMAF,Missingness,C19SYMAF conditionally present,"If C19DIAG= 1 or 2, then C19SYMAF cannot be blank","If Q1. C19DIAG (Have you ever tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare provider?) = 1 or 2, then Q3 C19SYMAF (Over the past month, how often did symptoms from past or current COVID-19 infection(s) affect your daily life?) cannot be blank",If C19DIAG = 1 or C19DIAG = 2 and C19SYMAF =  blank,n/a,n/a,,,
F2-FCV-m-023,023,Error,F2,FCV,C19SYMAF,Missingness,C19SYMAF conditionally blank,"If C19DIAG = 0, 8, or 9, then C19SYMAF should be blank","If Q1. C19DIAG (Have you ever tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare provider)?) = 0, 8, or 9, then Q3. C19SYMAF (Over the past month, how often did symptoms from past or current COVID-19 infection(s) affect your daily life?) should be blank","If C19DIAG in (0, 8, 9) and C19SYMAF not = blank",n/a,,,,
F2-FCV-c-024,024,Error,F2,FCV,C19RECDIAG,Conformity,C19RECDIAG conforms,"C19RECDIAGmust be an integer between 0-1, 8","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) must be an integer between 0, 1, 8",IF  C19RECDIAG <0 or (C19RECDIAG>1 and C19RECDIAG ne 8),n/a,n/a,,,
F2-FCV-m-025,025,Error,F2,FCV,C19RECDIAG,Missingness,C19RECDIAG conditionally blank,"If C19DIAG = 1 or 2, then C19RECDIAG should be blank","If Q1. C19DIAG (Have you ever tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare provider)?) = 1 or 2, then Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) should be blank","If C19DIAG in (1, 2) and C19RECDIAG not = blank",n/a,,,,
F2-FCV-m-026,026,Error,F2,FCV,C19RECDIAG,Missingness,C19RECDIAG conditionally present,"If C19DIAG = 0, 8, or 9, then C19RECDIAG should be blank","If Q1. C19DIAG (Have you ever tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare provider)?) = 0, 8, or 9, then Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) should be blank","If C19DIAG in (0, 8, 9) and C19RECDIAG not = blank",n/a,,,,
F2-FCV-c-027,027,Error,F2,FCV,C19NDIAG_F,Conformity,C19NDIAG_F conforms,"C19NDIAG_F must be an integer between 1-3, 9","Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) must be an integer between 1-3, 9",IF  C19NDIAG_F <1 or (C19NDIAG_F >3 and C19NDIAG_F ne 9),n/a,n/a,,,
F2-FCV-m-028,028,Error,F2,FCV,C19NDIAG_F,Missingness,C19NDIAG_F conditionally present,"If C19RECDIAG= 1, then C19NDIAG_F cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q5 C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) cannot be blank",If C19RECDIAG = 1 and C19NDIAG_F =  blank,n/a,n/a,,,
F2-FCV-m-029,029,Error,F2,FCV,C19NDIAG_F,Missingness,C19NDIAG_F conditionally blank,"If C19RECDIAG = 0 or 8, then C19NDIAG_F should be blank","If Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 0 or 8, then Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) should be blank","If C19RECDIAG in (0, 8) and C19NDIAG_F not = blank",n/a,,,,
F2-FCV-m-030,030,Error,F2,FCV,C19INF1BMO_F,Missingness,C19INF1BMO_F conditionally present,"If C19RECDIAG= 1, then C19INF1BMO_F cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q5a1 C19INF1BMO_F(When did your first COVID-19 infection since the last study visit begin: month?) cannot be blank",If C19RECDIAG = 1 and C19INF1BMO_F=  blank,n/a,n/a,,,
F2-FCV-m-031,031,Error,F2,FCV,C19INF1BMO_F,Missingness,C19INF1BMO_F conditionally blank,"If C19RECDIAG = 0 or 8, then C19INF1BMO_F should be blank","If Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 0 or 8, then Q5a1. C19INF1BMO_F (When did your first COVID-19 infection since the last study visit begin: month?) should be blank","If C19RECDIAG in (0, 8) and C19INF1BMO_F not = blank",n/a,,,,
F2-FCV-c-032,032,Error,F2,FCV,C19INF1BMO_F,Conformity,C19INF1BMO_F conforms,"C19INF1BMO_F must be an integer between 1-12, 88, 99","Q5a1. C19INF1BMO_F (When did your first COVID-19 infection since the last study visit begin: month?) must be an integer between 1-12, 88, 99",IF  C19INF1BMO_F <1 or (C19INF1BMO_F >12 and C19INF1BMO_F ne 88 and C19INF1BMO_F ne 99 ),n/a,n/a,,,
F2-FCV-m-033,033,Error,F2,FCV,C19INF1BYR_F,Missingness,C19INF1BYR_F conditionally present,"If C19RECDIAG= 1, then C19INF1BYR_F cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q5a2 C19INF1BYR_F (When did your first COVID-19 infection since the last study visit begin: year?) cannot be blank",If C19RECDIAG = 1 and C19INF1BYR_F =  blank,n/a,n/a,,,
F2-FCV-m-034,034,Error,F2,FCV,C19INF1BYR_F,Missingness,C19INF1BYR_F conditionally blank,"If C19RECDIAG = 0 or 8, then C19INF1BYR_F should be blank","If Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 0 or 8, then Q5a2. C19INF1BYR_F (When did your first COVID-19 infection since the last study visit begin: year?) should be blank","If C19RECDIAG in (0, 8) and C19INF1BYR_F not = blank",n/a,,,,
F2-FCV-c-035,035,Error,F2,FCV,C19INF1BYR_F,Conformity,C19INF1BYR_F conforms,"C19INF1BYR_F must b3 between 2020 to current year, 8888, 9999","Q5a2. C19INF1BYR_F(When did your first COVID-19 infection since the last study visit begin: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19INF1BYR_F<2020 or (C19INF1BYR_F>current year and C19INF1BYR_Fne 8888 and C19INF1BYR_Fne 9999),n/a,n/a,,,
F2-FCV-c-036,036,Error,F2,FCV,C19SMDUR1,Conformity,C19SMDUR1 conforms,"C19SMDUR1 must be an integer between 0-5, 8","Q5b. C19SMDUR1 (What was the duration of symptoms from that first COVID-19 infection?) must be an integer between 0-5, 8",IF  C19SMDUR1<0 or (C19SMDUR1>5 and C19SMDUR1 ne 8),n/a,n/a,,,
F2-FCV-m-037,037,Error,F2,FCV,C19SMDUR1,Missingness,C19SMDUR1 conditionally present,"If C19RECDIAG= 1, then C19SMDUR1 cannot be blank","Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q5b. C19SMDUR1 (What was the duration of symptoms from that first COVID-19 infection?) cannot be blank",If C19RECDIAG = 1 and C19SMDUR1 =  blank,n/a,n/a,,,
F2-FCV-m-038,038,Error,F2,FCV,C19SMDUR1,Missingness,C19SMDUR1 conditionally blank,"If C19RECDIAG = 0 or 8, then C19SMDUR1 should be blank","If Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 0 or 8, then Q5b. C19SMDUR1 (What was the duration of symptoms from that first COVID-19 infection?) should be blank","If C19RECDIAG in (0, 8) and C19SMDUR1 not = blank",n/a,,,,
F2-FCV-m-039,039,Error,F2,FCV,C19INFRBMO,Missingness,C19INFRBMO conditionally present,"If C19NDIAG_F = 2 or 3, then C19INFRBMO cannot be blank","Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) = 2 or 3, then Q5c1 C19INFRBMO (When did your most recent COVID-19 infection begin: month?) cannot be blank",If C19NDIAG_F = 2 or 3 and C19INFRBMO =  blank,n/a,n/a,,,
F2-FCV-m-040,040,Error,F2,FCV,C19INFRBMO,Missingness,C19INFRBMO conditionally blank,"If C19NDIAG_F = 1, then C19INFRBMO should be blank","If Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) =1, then Q5c1. C19INFRBMO (When did your most recent COVID-19 infection begin: month?) should be blank",If C19NDIAG_F = 1 and C19INFRBMO not = blank,n/a,,,,
F2-FCV-c-041,041,Error,F2,FCV,C19INFRBMO,Conformity,C19INFRBMO conforms,"C19INFRBMOmust be an integer between 1-12, 88, 99","Q5c1. C19INFRBMO(When did your most recent COVID-19 infection begin: month?) must be an integer between 1-12, 88, 99",IF  C19INFRBMO<1 or (C19INFRBMO>12 and C19INFRBMOne 88 and C19INFRBMOne 99 ),n/a,n/a,,,
F2-FCV-m-042,042,Error,F2,FCV,C19INFRBYR,Missingness,C19INFRBYR conditionally present,"If C19NDIAG_F = 2 or 3, then C19INFRBYR cannot be blank","Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?)  = 2 or 3, then Q5c2 C19INFRBYR (When did your most recent COVID-19 infection begin: year?) cannot be blank",If C19NDIAG_F = 2 or C19NDIAG_F = 3 and C19INFRBYR =  blank,n/a,n/a,,,
F2-FCV-m-043,043,Error,F2,FCV,C19INFRBYR,Missingness,C19INFRBYR conditionally blank,"If C19NDIAG_F = 1, then C19INFRBYR should be blank","If Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) =1, then Q5c2. C19INFRBYR (When did your most recent COVID-19 infection begin: year?) should be blank",If C19NDIAG_F = 1 and C19INFRBYR not = blank,n/a,,,,
F2-FCV-c-044,044,Error,F2,FCV,C19INFRBYR,Conformity,C19INFRBYR conforms,"C19INFRBYR must be between 2020 to current year, 8888, 9999","Q5c2. C19INFRBYR (When did your most recent COVID-19 infection begin: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19INFRBYR<2020 or (C19INFRBYR>current year and C19INFRBYRne 8888 and C19INFRBYRne 9999),n/a,n/a,,,
F2-FCV-c-045,045,Error,F2,FCV,C19SMDURR,Conformity,C19SMDURR conforms,"C19SMDURR must be an integer between 0-5, 8","Q5d. C19SMDURR (What was the duration of symptoms from that first COVID-19 infection?) must be an integer between 0-5, 8",IF  C19SMDURR<0 or (C19SMDURR>5 and C19SMDURRne 8),n/a,n/a,,,
F2-FCV-m-046,046,Error,F2,FCV,C19SMDURR,Missingness,C19SMDURR conditionally present,"If C19NDIAG_F = 2 or 3, then C19SMDURR cannot be blank","Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?)  = 2 or 3, then Q5d C19SMDURR(What was the duration of symptoms from that first COVID-19 infection?) cannot be blank",If C19NDIAG_F = 2 or C19NDIAG_F  = 3 and C19SMDURR=  blank,n/a,n/a,,,
F2-FCV-m-047,047,Error,F2,FCV,C19SMDURR,Missingness,C19SMDURR conditionally blank,"If C19NDIAG_F = 1, then C19SMDURR should be blank","If Q5. C19NDIAG_F (How many distinct episodes of COVID-19 infection have you had since your last study visit?) =1, then Q5d. C19SMDURR (What was the duration of symptoms from your most recent COVID-19 infection?) should be blank",If C19NDIAG_F = 1 and C19SMDURR not = blank,n/a,,,,
F2-FCV-c-048,048,Error,F2,FCV,C19ANOS_F,Conformity,C19ANOS_F conforms,"C19ANOS_F must be an integer between 0-1, 8, 9","Q6. C19ANOS_F(During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?) must be an integer between 0-1, 8, 9",IF  C19ANOS_F<0 or (C19ANOS_F>1 and C19ANOS_Fne 8 and C19ANOS_Fne 9),n/a,n/a,,,
F2-FCV-m-049,049,Error,F2,FCV,C19ANOS_F,Missingness,C19ANOS_F conditionally present,"If C19RECDIAG = 1, then C19ANOS_F  cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q6 C19ANOS_F (During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?) cannot be blank",If C19RECDIAG= 1 and C19ANOS_F =  blank,n/a,n/a,,,
F2-FCV-m-050,050,Error,F2,FCV,C19ANOS_F,Missingness,C19ANOS_F conditionally blank,"If C19RECDIAG = 0 or 8, then C19ANOS_F should be blank","If Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 0 or 8, then Q6. C19ANOS_F (During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?) should be blank","If C19RECDIAG in (0, 8) and C19ANOS_F not = blank",n/a,,,,
F2-FCV-m-051,051,Error,F2,FCV,C19ANOSBMO,Missingness,C19ANOSBMO conditionally present,"If C19ANOS_F = 1, then C19ANOSBMO cannot be blank","Q6. C19ANOS_F(During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?)  = 1, then Q6a1 C19ANOSBMO (When did you first experience changes in smell or taste: month?) cannot be blank",If C19ANOS_F= 1 and C19ANOSBMO =  blank,n/a,n/a,,,
F2-FCV-m-052,052,Error,F2,FCV,C19ANOSBMO,Missingness,C19ANOSBMO conditionally blank,"If C19ANOS_F = 0, 8, or 9, then C19ANOSBMO should be blank","If Q6. C19ANOS_F (During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?) = 0, 8, or 9, then Q6a1. C19ANOSBMO (When did you first experience changes in smell or taste: month?) should be blank","If C19ANOS_F in (0, 8, 9) and C19ANOSBMO not = blank",n/a,,,,
F2-FCV-c-053,053,Error,F2,FCV,C19ANOSBMO,Conformity,C19ANOSBMO conforms,"C19ANOSBMO must be an integer between 1-12, 88, 99","Q6a1. C19ANOSBMO (When did you first experience changes in smell or taste: month?) must be an integer between 1-12, 88, 99",IF  C19ANOSBMO<1 or (C19ANOSBMO>12 and C19ANOSBMOne 88 and C19ANOSBMOne 99 ),n/a,n/a,,,
F2-FCV-m-054,054,Error,F2,FCV,C19ANOSBYR,Missingness,C19ANOSBYR conditionally present,"If C19ANOS_F =1, then C19ANOSBYR cannot be blank","Q6. C19ANOS_F(During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?)  = 1, then Q6a2. C19ANOSBYR (When did you first experience changes in smell or taste: year?) cannot be blank",If C19ANOS_F = 1 and  C19ANOSBYR =  blank,n/a,n/a,,,
F2-FCV-m-055,055,Error,F2,FCV,C19ANOSBYR,Missingness,C19ANOSBYR conditionally blank,"If C19ANOS_F = 0, 8, or 9, then C19ANOSBYR should be blank","If Q6. C19ANOS_F (During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?) = 0, 8, or 9, then Q6a2. C19ANOSBYR (When did you first experience changes in smell or taste: year?) should be blank","If C19ANOS_F in (0, 8, 9) and C19ANOSBYR not = blank",n/a,,,,
F2-FCV-c-056,056,Error,F2,FCV,C19ANOSBYR,Conformity,C19ANOSBYR conforms,"C19ANOSBYR must be between 2020 to current year, 8888, 9999","Q6a2. C19ANOSBYR (When did you first experience changes in smell or taste: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19ANOSBYR<2020 or (C19ANOSBYR>current year and C19ANOSBYRne 8888 and C19ANOSBYRne 9999),n/a,n/a,,,
F2-FCV-c-057,057,Error,F2,FCV,C19ANOSDUR,Conformity,C19ANOSDUR conforms,"C19ANOSDUR must be an integer between 1-5, or 8","Q6b. C19ANOSDUR (How long did it take to recover smell and taste fully?) must be an integer between 1-5, or 8",IF  C19ANOSDUR<1 or (C19ANOSDUR>5 and C19ANOSDUR ne 8),n/a,n/a,,,
F2-FCV-m-058,058,Error,F2,FCV,C19ANOSDUR,Missingness,C19ANOSDUR conditionally present,"If C19ANOS_F = 1, then C19ANOSDUR cannot be blank","Q6. C19ANOS_F(During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?)  = 1) = 1, then Q6b C19ANOSDUR(How long did it take to recover smell and taste fully?) cannot be blank",If C19ANOS_F = 1 and C19ANOSDUR=  blank,n/a,n/a,,,
F2-FCV-m-059,059,Error,F2,FCV,C19ANOSDUR,Missingness,C19ANOSDUR conditionally blank,"If C19ANOS_F = 0, 8, or 9, then C19ANOSDUR should be blank","If Q6. C19ANOS_F (During any of your COVID-19 infections since [last f2_form_date], did you lose the ability to smell or taste, experience lower ability to determine smells or tastes, or experience episodes of unprovoked, unfamiliar, or strange smells or tastes?) = 0, 8, or 9, then Q6b. C19ANOSDUR (How long did it take to recover smell and taste fully?) should be blank","If C19ANOS_F in (0, 8, 9) and C19ANOSDUR not = blank",n/a,,,,
F2-FCV-c-060,060,Error,F2,FCV,C19BRF_F,Conformity,C19BRF_F conforms,"C19BRF_F must be an integer between 0-1, 8, 9","Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering,
or concentration (e.g., brain fog)?) must be an integer between 0-1, 8, 9",IF  C19BRF_F<0 or (C19BRF_F>1 and C19BRF_Fne 8 and C19BRF_Fne 9),n/a,n/a,,,
F2-FCV-m-061,061,Error,F2,FCV,C19BRF_F,Missingness,C19BRF_Fconditionally present,"If C19RECDIAG = 1, then C19BRF_Fcannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q7. C19BRF_F(During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering,
or concentration (e.g., brain fog)?) cannot be blank",If C19RECDIAG= 1 and C19BRF_F=  blank,n/a,n/a,,,
F2-FCV-m-062,062,Error,F2,FCV,C19BRF_F,Missingness,C19BRF_F conditionally blank,"If C19RECDIAG = 0 or 8, then C19BRF_F should be blank","If Q4. C19RECDIAG (Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 0 or 8, then Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering, or concentration (e.g., brain fog)?) should be blank","If C19RECDIAG in (0, 8) and C19BRF_F not = blank",n/a,,,,
F2-FCV-m-063,063,Error,F2,FCV,C19BRFBMO,Missingness,C19BRFBMO conditionally present,"If C19BRF_F = 1, then C19BRFBMO cannot be blank","Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering,
or concentration (e.g., brain fog)?)  = 1, then Q7a1 C19BRFBMO(When did you first experience changes in thinking, remembering, or concentration: month?) cannot be blank",If C19BRF_F = 1 and C19BRFBMO=  blank,n/a,n/a,,,
F2-FCV-m-064,064,Error,F2,FCV,C19BRFBMO,Missingness,C19BRFBMO conditionally blank,"If C19BRF_F = 0, 8, or 9, then C19BRFBMO should be blank","If Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering, or concentration (e.g., brain fog)?) = 0, 8, or 9, then Q7a1. C19BRFBMO (When did you first experience changes in thinking, remembering, or concentration: month?) should be blank","If C19BRF_F in (0, 8, 9) and C19BRFBMO not = blank",n/a,,,,
F2-FCV-c-065,065,Error,F2,FCV,C19BRFBMO,Conformity,C19BRFBMO conforms,"C19BRFBMO must be an integer between 1-12, 88, 99","Q7a1. C19BRFBMO (When did you first experience changes in thinking, remembering, or concentration: month?) must be an integer between 1-12, 88, 99",IF  C19BRFBMO<1 or (C19BRFBMO>12 and C19BRFBMOne 88 and C19BRFBMOne 99 ),n/a,n/a,,,
