form_name,packet,question,var_name,missingness,conformity,response_labels,data_type,branching_logic
e2l,FL,"3. Has the participant had at least one amyloid PET scan that has not yet been recorded, obtained as part of the current evaluation or a previous evaluation?",LBIAPET,Always,Integers 0-1,"0 = no or unknown, 1 = yes",Integer,
e2l,FL,3a1. Date of most recent scan (month),LBIAPMO,Conditional (e.g. skip pattern),Integers 1-12 or blank,1-12 (month),Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)
e2l,FL,3a2. Date of most recent scan (day),LBIAPDY,Conditional (e.g. skip pattern),"Integers 1-31, 99 or blank","1-31 (day) , 99 = unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)
e2l,FL,3a3. Date of most recent scan (year),LBIAPYR,Conditional (e.g. skip pattern),Integers 2000 - current year or blank,2000-current year,Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)
e2l,FL,3b. Are results of quantitative image analysis available?,LBIAPQAV,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)
e2l,FL,3c. Is an amyloid PET available for data sharing?,LBIAPAVL,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)
e2l,FL,3d. Is it in DICOM format or other electronic format?,LBIAPDCM,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)
e2l,FL,3d1. Specify format,LBIAPFMT,Conditional (e.g. skip pattern),text,,String,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)                                        Blank if Question 3d LBIAPDCM not = 1 (Yes)
e2l,FL,3e. Ligand used,LBIAPLIG,Conditional (e.g. skip pattern),"Integers 1-4, 9 or blank","1 = 11C-PIB, 2 = 18F-AV45, 3 = Flutametamol, 4 = other, 9 = unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)
e2l,FL,3e1. Other ligand,LBIAPOL,Conditional (e.g. skip pattern),text,,String,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)                                        Blank if Question 3e LBIAPLIG not = 4 (Other)
e2l,FL,3f. Was ADNI protocol used?,LBIAPADN,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)
e2l,FL,3f1. ADNI version,LBIAPVER,Conditional (e.g. skip pattern),text,,String,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)                                        Blank if Question 3f LBIAPADN not = 1 (Yes)
e2l,FL,3g. Scan manufacturer,LBIAPMAN,Conditional (e.g. skip pattern),"Integers 1-4, 9 or blank","1 = GE, 2 = Siemens, 3 = Philips, 4 = Other, 9 = Unknown",Integer,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)
e2l,FL,3g1. Other manufacturer,LBIAPOM,Conditional (e.g. skip pattern),text,,String,Blank if Question 3 LBIAPET = 0 (No or unknown)                     Blank if Question 3c LBIAPAVL not = 1 (Yes)                                        Blank if Question 3g LBIAPMAN not = 4 (Other)
e2l,FL,"4. Has the participant had at least one Tau PET scan that has not yet been recorded, obtained as part of the current evaluation or a previous evaluation?",LBITPET,Always,Integers 0-1,"0 = no or unknown, 1 = yes",Integer,
e2l,FL,4a1. Date of scan (month),LBITPMO,Conditional (e.g. skip pattern),Integers 1-12 or blank,1-12 (month),Integer,Blank if Question 4 LBITPET = 0 (No or unknown)
e2l,FL,4a2. Date of scan (day),LBITPDY,Conditional (e.g. skip pattern),"Integers 1-31, 99 or blank","1-31 (day) , 99 = unknown",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)
e2l,FL,4a3. Date of scan (year),LBITPYR,Conditional (e.g. skip pattern),Integers 2000 - current year or blank,2000-current year,Integer,Blank if Question 4 LBITPET = 0 (No or unknown)
e2l,FL,4b. Are results of quantitative image analysis available?,LBITPQAV,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)
e2l,FL,4c. Is a Tau PET available for data sharing?,LBITPAVL,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)
e2l,FL,4d. Is it in DICOM format or other electronic format?,LBITPDCM,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)             Blank if Question 4c LBITPAVL not = 1 (Yes)
e2l,FL,4d1. Specify format,LBITPFMT,Conditional (e.g. skip pattern),text,,String,Blank if Question 4 LBITPET = 0 (No or unknown)                            Blank if Question 4c LBITPAVL not = 1 (Yes)                                          Blank if Question 4d LBITPDCM not = 1 (Yes)
e2l,FL,4e. Ligand used,LBITPLIG,Conditional (e.g. skip pattern),Integers 1-3 or blank,"1 = 18F-AV1451 (T807), 2 = 18F-THK5351, 3 = other",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)                     Blank if Question 4c LBITPAVL not = 1 (Yes)
e2l,FL,4e1. Other ligand,LBITPOL,Conditional (e.g. skip pattern),text,,String,Blank if Question 4 LBITPET = 0 (No or unknown)                      Blank if Question 4c LBITPAVL not = 1 (Yes)                                         Blank if Question 4e LBITPLIG not = 3 (Other)
e2l,FL,4f. Was ADNI protocol used?,LBITPADN,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)                      Blank if Question 4c LBITPAVL not = 1 (Yes)
e2l,FL,4f1. ADNI version,LBITPVER,Conditional (e.g. skip pattern),text,,String,Blank if Question 4 LBITPET = 0 (No or unknown)                      Blank if Question 4c LBITPAVL not = 1 (Yes)                                          Blank if Question 4f LBITPADN not = 1 (Yes)
e2l,FL,4g. Scan manufacturer,LBITPMAN,Conditional (e.g. skip pattern),"Integers 1-4, 9 or blank","1 = GE, 2 = Siemens, 3 = Philips, 4 = Other, 9 = Unknown",Integer,Blank if Question 4 LBITPET = 0 (No or unknown)                      Blank if Question 4c LBITPAVL not = 1 (Yes)
e2l,FL,4g1. Other manufacturer,LBITPOM,Conditional (e.g. skip pattern),text,,String,Blank if Question 4 LBITPET = 0 (No or unknown)                           Blank if Question 4c LBITPAVL not = 1 (Yes)                                         Blank if Question 4g LBITPMAN not = 4 (Other)
e2l,FL,"5. Has the participant had at least one DaTScan scan that has not yet been recorded, obtained as part of the current evaluation or a previous evaluation?",LBIDATS,Always,Integers 0-1,"0 = no or unknown, 1 = yes",Integer,
e2l,FL,5a1. Date of most recent scan (month),LBIDSMO,Conditional (e.g. skip pattern),Integers 1-12 or blank,1-12 (month),Integer,Blank if Question 5 LBIDATS = 0 (No or unknown)
e2l,FL,5a2. Date of most recent scan (day),LBIDSDY,Conditional (e.g. skip pattern),"Integers 1-31, 99 or blank","1-31 (day) , 99 = unknown",Integer,Blank if Question 5 LBIDATS = 0 (No or unknown)
e2l,FL,5a3. Date of most recent scan (year),LBIDSYR,Conditional (e.g. skip pattern),Integers 2000 - current year or blank,2000-current year,Integer,Blank if Question 5 LBIDATS = 0 (No or unknown)
e2l,FL,5b. Are results of quantitative image analysis available?,LBIDSQAV,Conditional (e.g. skip pattern),"Integers 0-1, 9 or blank","0 = no, 1 = yes, 9 = unknown",Integer,Blank if Question 5 LBIDATS = 0 (No or unknown)
e2l,FL,"5c. Were there abnormal DaTScan findings consistent with LBD, according to your Center's standards for positivity? (REPORT MOST RECENT)",LBIDSABN,Conditional (e.g. skip pattern),"Integers 0-1, 8-9 or blank","0 = no, 1 = yes, 8 = results not available, 9 = unknown",Integer,Blank if Question 5 LBIDATS = 0 (No or unknown)                     Blank if Question 5b LBIDSQAV not = 1 (Yes)
