form_name,packet,question,var_name,missingness,conformity,response_labels,data_type,branching_logic
c1d,IDS,"Q2c7. Training trial - Trial 3, Card 1",DSCRT3C1,"Conditional (e.g., skip pattern)",Integers 0-4,0-4,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2c8. Training trial - Trial 3, Card 2",DSCRT3C2,"Conditional (e.g., skip pattern)",Integers 0-4,0-4,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2c9. Training trial - Trial 3, Card 3",DSCRT3C3,"Conditional (e.g., skip pattern)",Integers 0-4,0-4,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d1. Test trial - Trial 1, free recall",DSCRT1FR,"Conditional (e.g., skip pattern)",Integers 0-12,0-12,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d2. Test trial - Trial 1, intrusions to free recall",DSCRT1IF,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d3. Test trial - Trial 1, cued recall",DSCRT1CR,"Conditional (e.g., skip pattern)",Integers 0-12,0-12,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d4. Test trial - Trial 1, intrusions to cued recall",DSCRT1IC,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d5. Test trial - Trial 2, free recall",DSCRT2FR,"Conditional (e.g., skip pattern)",Integers 0-12,0-12,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d6. Test trial - Trial 2, intrusions to free recall",DSCRT2IF,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d7. Test trial - Trial 2, cued recall",DSCRT2CR,"Conditional (e.g., skip pattern)",Integers 0-12,0-12,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d8. Test trial - Trial 2, intrusions to cued recall",DSCRT2IC,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d9. Test trial - Trial 3, free recall",DSCRT3FR,"Conditional (e.g., skip pattern)",Integers 0-12,0-12,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d10. Test trial - Trial 3, intrusions to free recall",DSCRT3IF,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d11. Test trial - Trial 3, cued recall",DSCRT3CR,"Conditional (e.g., skip pattern)",Integers 0-12,0-12,Integer,"[dscradm] = ""1"""
c1d,IDS,"Q2d12. Test trial - Trial 3, intrusions to cued recall",DSCRT3IC,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,Q2d13. Free recall - Total,DSCRTTFR,"Conditional (e.g., skip pattern)",Integers 0-36,0-36,Integer,"[dscradm] = ""1"""
c1d,IDS,Q2d14. Intrusions to free recall - Total,DSCRTTIF,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,Q2d15. Cued recall - Total,DSCRTTCR,"Conditional (e.g., skip pattern)",Integers 0-36,0-36,Integer,"[dscradm] = ""1"""
c1d,IDS,Q2d16. Intrusions to cued recall - Total,DSCRTTIC,"Conditional (e.g., skip pattern)",Integers 0-999,0-999,Integer,"[dscradm] = ""1"""
c1d,IDS,Q3a. Participant behavior during: DSMSE,DSMSEBEH,Always,"Integers 1-3, 9","1, Cooperative and engaged | 2, Cooperative but distracted | 3, Uncooperative | 9, Not administered",Integer,
c1d,IDS,Q3b. Participant behavior during: Cued Recall Task,DSCRBEH,Always,"Integers 1-3, 9","1, Cooperative and engaged | 2, Cooperative but distracted | 3, Uncooperative | 9, Not administered",Integer,
