"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
a3_section1,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 197px; background-color: #97a9ca; border-color: #316297; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 100%; height: 35px; background-color: #236fa1; text-align: left;""><span style=""color: #ffffff;"">Section 1 - Biological parents</span></td> </tr> <tr style=""height: 18px;""> <td style=""width: 100%; height: 18px; background-color: #ecf0f1; text-align: center;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-weight: normal;"">For any parent with a neurological or psychiatric diagnosis, the entire column <span style=""text-decoration: underline;"">must be filled out</span>.</span></p> <p><span style=""font-weight: normal;""><br />If the clinician cannot determine the primary neurological/psychiatric diagnosis after reviewing all available evidence, select</span> Specific Diagnosis Unknown<span style=""font-weight: normal;""> in the Primary diagnosis row, and <span style=""color: #000000;""><em>skip </em></span>the subsequent questions in the remaining rows. For a parent with no neurological or psychiatric diagnosis, select</span> No known neurological/psychiatric diagnosis<span style=""font-weight: normal;""> in the Primary diagnosis row, and then <em><span style=""color: #ecf0f1;""><span style=""color: #000000;"">skip</span> </span></em>the subsequent questions in the remaining rows. For a parent with a primary diagnosis but no secondary diagnosis, select</span> No secondary diagnosis<span style=""font-weight: normal;""> in the Secondary diagnosis row.</span></p> </div> </div> </div> </td> </tr> </tbody> </table> <div class=""page"" title=""Page 2""> </div></div>",,,,,,,,,,,,,
a3_section41,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><div class=""page"" title=""Page 2""> <table style=""border-collapse: collapse; width: 100%; height: 229.449px;"" border=""1""> <tbody> <tr style=""height: 45.0994px;""> <td style=""text-align: center; background-color: #c2e0f4; width: 100.005%; height: 45.0994px;"" colspan=""2"" scope=""rowgroup""> <p>1a. Mother</p> </td> </tr> <tr style=""height: 49.5455px;""> <td style=""width: 42.386%; text-align: center; background-color: #c2e0f4; height: 49.5455px;"" scope=""row""> <p>Birth Year <em>(9999=Unknown)</em></p> </td> <td style=""width: 57.619%; text-align: center; height: 49.5455px;"" scope=""row""> <p>{momyob:icons} {loc_momdobwarning}</p> </td> </tr> <tr style=""height: 38.0994px;""> <td style=""width: 42.386%; height: 38.0994px; background-color: #c2e0f4;"" scope=""row""> <p>Age at Death <em>(888=N/A, 999=Unknown)</em></p> </td> <td style=""width: 57.619%; height: 38.0994px;"" scope=""row"">{momdage:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 42.386%; background-color: #c2e0f4; height: 24.1761px;"" scope=""row"">Primary Dx*</td> <td style=""width: 57.619%; height: 24.1761px;"" scope=""row"">{mometpr:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 42.386%; background-color: #c2e0f4; height: 24.1761px;"" scope=""row"">Secondary Dx*</td> <td style=""width: 57.619%; height: 24.1761px;"" scope=""row"">{mometsec:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 42.386%; background-color: #c2e0f4; height: 24.1761px;"" scope=""row"">Method of Evaluation</td> <td style=""width: 57.619%; height: 24.1761px;"" scope=""row"">{mommeval:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 42.386%; background-color: #c2e0f4; height: 24.1761px;"" scope=""row"">Age of Onset (<em>999=Unknown)</em></td> <td style=""width: 57.619%; height: 24.1761px;"" scope=""row"">{momageo:icons}</td> </tr> </tbody> </table> </div> <p> </p> <p><em>*FTLD includes:</em> bvFTD or FTD, PPA (any subtype), CBS or CBD, PSP</p> <p><em>Abbreviations:</em> bvFTD = behavioral variant frontotemporal dementia, CBS = corticobasal syndrome, CBD = corticobasal degeneration, DLB = dementia with Lewy bodies, FTD = frontotemporal dementia, PDD = Parkinson's disease with dementia, PPA = primary progressive aphasia, PSP = progressive supranuclear  palsy</p></div>",,,,,,,,,,,,,
momyob,a3_participant_family_history,,text,"1a1. Mother -- birth year",,9999=unknown,integer,1850,9999,y,,y,,,,," @FORCE-MINMAX"
loc_momdobwarning,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have entered a birth year outside of the allowable range (1850 to current year minus 5 or 9999). Please edit your entry.</td> </tr> </tbody> </table></div>",,,,,,,"([momyob]>[loc_5_yrs_ago]) and ([momyob]<'9999')",,,,,,
momdage,a3_participant_family_history,,dropdown,"1a2. Mother -- Age at death","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 21, 21 | 22, 22 | 23, 23 | 24, 24 | 25, 25 | 26, 26 | 27, 27 | 28, 28 | 29, 29 | 30, 30 | 31, 31 | 32, 32 | 33, 33 | 34, 34 | 35, 35 | 36, 36 | 37, 37 | 38, 38 | 39, 39 | 40, 40 | 41, 41 | 42, 42 | 43, 43 | 44, 44 | 45, 45 | 46, 46 | 47, 47 | 48, 48 | 49, 49 | 50, 50 | 51, 51 | 52, 52 | 53, 53 | 54, 54 | 55, 55 | 56, 56 | 57, 57 | 58, 58 | 59, 59 | 60, 60 | 61, 61 | 62, 62 | 63, 63 | 64, 64 | 65, 65 | 66, 66 | 67, 67 | 68, 68 | 69, 69 | 70, 70 | 71, 71 | 72, 72 | 73, 73 | 74, 74 | 75, 75 | 76, 76 | 77, 77 | 78, 78 | 79, 79 | 80, 80 | 81, 81 | 82, 82 | 83, 83 | 84, 84 | 85, 85 | 86, 86 | 87, 87 | 88, 88 | 89, 89 | 90, 90 | 91, 91 | 92, 92 | 93, 93 | 94, 94 | 95, 95 | 96, 96 | 97, 97 | 98, 98 | 99, 99 | 100, 100 | 101, 101 | 102, 102 | 103, 103 | 104, 104 | 105, 105 | 106, 106 | 107, 107 | 108, 108 | 109, 109 | 110, 110 | 888, 888 | 999, 999","888 = N/A; 999 = Unknown",autocomplete,,,,,y,,,,,
mometpr,a3_participant_family_history,,dropdown,"1a3. Mother -- Primary Dx","00, No known neurological/psychiatric diagnosis | 01, Alzheimer's Disease | 02, Lewy Body dementia (includes DLB and PDD) | 03, Vascular dementia | 04, Stroke | 05, FTLD* without motor neuron disease | 06, FTLD* with motor neuron disease | 07, Motor Neuron Disease | 08, Parkinson's Disease | 09, Prion pathology | 10, Psychiatric condition | 11, Dementia of unknown etiology | 12, Other | 99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,,y,,,,,
mometsec,a3_participant_family_history,,dropdown,"1a4. Mother - Secondary dx","00, No known neurological/psychiatric diagnosis | 01, Alzheimer's Disease | 02, Lewy Body dementia (includes DLB and PDD) | 03, Vascular dementia | 04, Stroke | 05, FTLD* without motor neuron disease | 06, FTLD* with motor neuron disease | 07, Motor Neuron Disease | 08, Parkinson's Disease | 09, Prion pathology | 10, Psychiatric condition | 11, Dementia of unknown etiology | 12, Other | 88, No secondary diagnosis | 99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,,,,,,,
loc_sec_missing_mom,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have not provided a Secondary Diagnosis. Please respond to that question.</td> </tr> </tbody> </table></div>",,,,,,,"[mometsec]='' and ([mometpr]<>'') and ([mometpr]<>'99' and [mometpr]<>'00')",,,,,,
mommeval,a3_participant_family_history,,dropdown,"1a5. Mother -- Method of evaluation","1, Participant /family report | 2, Medical records | 3, Exam (co-enrolled family members) | 4, Autopsy (if autopsy report available)",,autocomplete,,,,,,,,,,
loc_moe_missing_mom,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have not provided a Method of Evaluation. Please respond to that question.</td> </tr> </tbody> </table></div>",,,,,,,"[mommeval]='' and ([mometpr]<>'') and ([mometpr]<>'99' and [mometpr]<>'00')",,,,,,
momageo,a3_participant_family_history,,dropdown,"1a6. Mother -- Age of onset","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 21, 21 | 22, 22 | 23, 23 | 24, 24 | 25, 25 | 26, 26 | 27, 27 | 28, 28 | 29, 29 | 30, 30 | 31, 31 | 32, 32 | 33, 33 | 34, 34 | 35, 35 | 36, 36 | 37, 37 | 38, 38 | 39, 39 | 40, 40 | 41, 41 | 42, 42 | 43, 43 | 44, 44 | 45, 45 | 46, 46 | 47, 47 | 48, 48 | 49, 49 | 50, 50 | 51, 51 | 52, 52 | 53, 53 | 54, 54 | 55, 55 | 56, 56 | 57, 57 | 58, 58 | 59, 59 | 60, 60 | 61, 61 | 62, 62 | 63, 63 | 64, 64 | 65, 65 | 66, 66 | 67, 67 | 68, 68 | 69, 69 | 70, 70 | 71, 71 | 72, 72 | 73, 73 | 74, 74 | 75, 75 | 76, 76 | 77, 77 | 78, 78 | 79, 79 | 80, 80 | 81, 81 | 82, 82 | 83, 83 | 84, 84 | 85, 85 | 86, 86 | 87, 87 | 88, 88 | 89, 89 | 90, 90 | 91, 91 | 92, 92 | 93, 93 | 94, 94 | 95, 95 | 96, 96 | 97, 97 | 98, 98 | 99, 99 | 100, 100 | 101, 101 | 102, 102 | 103, 103 | 104, 104 | 105, 105 | 106, 106 | 107, 107 | 108, 108 | 109, 109 | 110, 110 | 999, 999","999 = unknown",autocomplete,,,,,,,,,,
loc_aoo_missing_mom,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have not provided an answer to Age of Onset. Please respond to that question.</td> </tr> </tbody> </table></div>",,,,,,,"[momageo]='' and ([mometpr]<>'') and ([mometpr]<>'99' and [mometpr]<>'00')",,,,,,
a3_section40,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><div class=""page"" title=""Page 2""> <table style=""border-collapse: collapse; width: 100%; height: 374.915px;"" border=""1""> <tbody> <tr style=""height: 45.1847px;""> <td style=""text-align: center; background-color: #c2e0f4; width: 100.005%; height: 45.1847px;"" colspan=""2"" scope=""rowgroup""> <p>1b. Father </p> </td> </tr> <tr style=""height: 45.0994px;""> <td style=""width: 42.386%; text-align: center; background-color: #c2e0f4; height: 45.0994px;"" scope=""row""> <p>Birth Year <em>(9999=Unknown)</em></p> </td> <td style=""width: 57.6189%; text-align: center; height: 45.0994px;"" scope=""row""> <p>{dadyob:icons} {loc_daddobwarning}</p> </td> </tr> <tr style=""height: 36.534px;""> <td style=""width: 42.386%; height: 36.534px; background-color: #c2e0f4;"" scope=""row""> <p>Age at Death <em>(888=N/A, 999=Unknown)</em></p> </td> <td style=""width: 57.6189%; height: 36.534px;"" scope=""row"">{daddage:icons}</td> </tr> <tr style=""height: 45.1847px;""> <td style=""width: 42.386%; height: 45.1847px; background-color: #c2e0f4;"" scope=""row""> <p>Primary Dx*</p> </td> <td style=""width: 57.6189%; height: 45.1847px;"" scope=""row"">{dadetpr:icons}</td> </tr> <tr style=""height: 25px;""> <td style=""width: 42.386%; height: 25px; background-color: #c2e0f4;"" scope=""row"">Secondary Dx*</td> <td style=""width: 57.6189%; height: 25px;"" scope=""row"">{dadetsec:icons}</td> </tr> <tr style=""height: 25px;""> <td style=""width: 42.386%; height: 25px; background-color: #c2e0f4;"" scope=""row"">Method of Evaluation</td> <td style=""width: 57.6189%; height: 25px;"" scope=""row"">{dadmeval:icons}</td> </tr> <tr style=""height: 25px;""> <td style=""width: 42.386%; height: 25px; background-color: #c2e0f4;"" scope=""row"">Age of Onset (<em>999=Unknown)</em></td> <td style=""width: 57.6189%; height: 25px;"" scope=""row"">{dadageo:icons}</td> </tr> </tbody> </table> </div> <p><em>*FTLD includes:</em> bvFTD or FTD, PPA (any subtype), CBS or CBD, PSP</p> <p><em>Abbreviations:</em> bvFTD = behavioral variant frontotemporal dementia, CBS = corticobasal syndrome, CBD = corticobasal degeneration, DLB = dementia with Lewy bodies, FTD = frontotemporal dementia, PDD = Parkinson's disease with dementia, PPA = primary progressive aphasia, PSP = progressive supranuclear  palsy</p></div>",,,,,,,,,,,,,
dadyob,a3_participant_family_history,,text,"1b1. Father -- Birth year",,9999=unknown,integer,1850,9999,y,,y,,,,," @FORCE-MINMAX"
loc_daddobwarning,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have entered a birth year outside of the allowable range (1850 to current year minus 5 or 9999). Please edit your entry.</td> </tr> </tbody> </table></div>",,,,,,,"([dadyob]>[loc_5_yrs_ago]) and ([dadyob]<'9999')",,,,,,
daddage,a3_participant_family_history,,dropdown,"1b2. Father -- Age at death","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 21, 21 | 22, 22 | 23, 23 | 24, 24 | 25, 25 | 26, 26 | 27, 27 | 28, 28 | 29, 29 | 30, 30 | 31, 31 | 32, 32 | 33, 33 | 34, 34 | 35, 35 | 36, 36 | 37, 37 | 38, 38 | 39, 39 | 40, 40 | 41, 41 | 42, 42 | 43, 43 | 44, 44 | 45, 45 | 46, 46 | 47, 47 | 48, 48 | 49, 49 | 50, 50 | 51, 51 | 52, 52 | 53, 53 | 54, 54 | 55, 55 | 56, 56 | 57, 57 | 58, 58 | 59, 59 | 60, 60 | 61, 61 | 62, 62 | 63, 63 | 64, 64 | 65, 65 | 66, 66 | 67, 67 | 68, 68 | 69, 69 | 70, 70 | 71, 71 | 72, 72 | 73, 73 | 74, 74 | 75, 75 | 76, 76 | 77, 77 | 78, 78 | 79, 79 | 80, 80 | 81, 81 | 82, 82 | 83, 83 | 84, 84 | 85, 85 | 86, 86 | 87, 87 | 88, 88 | 89, 89 | 90, 90 | 91, 91 | 92, 92 | 93, 93 | 94, 94 | 95, 95 | 96, 96 | 97, 97 | 98, 98 | 99, 99 | 100, 100 | 101, 101 | 102, 102 | 103, 103 | 104, 104 | 105, 105 | 106, 106 | 107, 107 | 108, 108 | 109, 109 | 110, 110 | 888, 888 | 999, 999","888 = N/A; 999 = Unknown",autocomplete,,,,,y,,,,,
dadetpr,a3_participant_family_history,,dropdown,"1b3. Father -- Primary Dx","00, No known neurological/psychiatric diagnosis | 01, Alzheimer's Disease | 02, Lewy Body dementia (includes DLB and PDD) | 03, Vascular dementia | 04, Stroke | 05, FTLD* without motor neuron disease | 06, FTLD* with motor neuron disease | 07, Motor Neuron Disease | 08, Parkinson's Disease | 09, Prion pathology | 10, Psychiatric condition | 11, Dementia of unknown etiology | 12, Other | 99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,,y,,,,,
dadetsec,a3_participant_family_history,,dropdown,"1b4. Father - Secondary dx","00, No known neurological/psychiatric diagnosis | 01, Alzheimer's Disease | 02, Lewy Body dementia (includes DLB and PDD) | 03, Vascular dementia | 04, Stroke | 05, FTLD* without motor neuron disease | 06, FTLD* with motor neuron disease | 07, Motor Neuron Disease | 08, Parkinson's Disease | 09, Prion pathology | 10, Psychiatric condition | 11, Dementia of unknown etiology | 12, Other | 88, No secondary diagnosis | 99, Specific diagnosis unknown (acceptable if method of evaluation is not by exam or autopsy)",,autocomplete,,,,,,,,,,
loc_sec_missing_dad,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have not provided a Secondary Diagnosis. Please respond to that question.</td> </tr> </tbody> </table></div>",,,,,,,"[dadetsec]='' and ([dadetpr]<>'') and ([dadetpr]<>'99' and [dadetpr]<>'00')",,,,,,
dadmeval,a3_participant_family_history,,dropdown,"1b5. Father -- Method of evaluation","1, 1. Participant/family report | 2, 2. Medical records | 3, 3. Exam (co-enrolled family members) | 4, 4. Autopsy (if autopsy report available)",,autocomplete,,,,,,,,,,
loc_moe_missing_dad,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have not provided a Method of Evaluation. Please respond to that question.</td> </tr> </tbody> </table></div>",,,,,,,"[dadmeval]='' and ([dadetpr]<>'') and ([dadetpr]<>'99' and [dadetpr]<>'00')",,,,,,
dadageo,a3_participant_family_history,,dropdown,"1b6. Father -- Age of onset","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 21, 21 | 22, 22 | 23, 23 | 24, 24 | 25, 25 | 26, 26 | 27, 27 | 28, 28 | 29, 29 | 30, 30 | 31, 31 | 32, 32 | 33, 33 | 34, 34 | 35, 35 | 36, 36 | 37, 37 | 38, 38 | 39, 39 | 40, 40 | 41, 41 | 42, 42 | 43, 43 | 44, 44 | 45, 45 | 46, 46 | 47, 47 | 48, 48 | 49, 49 | 50, 50 | 51, 51 | 52, 52 | 53, 53 | 54, 54 | 55, 55 | 56, 56 | 57, 57 | 58, 58 | 59, 59 | 60, 60 | 61, 61 | 62, 62 | 63, 63 | 64, 64 | 65, 65 | 66, 66 | 67, 67 | 68, 68 | 69, 69 | 70, 70 | 71, 71 | 72, 72 | 73, 73 | 74, 74 | 75, 75 | 76, 76 | 77, 77 | 78, 78 | 79, 79 | 80, 80 | 81, 81 | 82, 82 | 83, 83 | 84, 84 | 85, 85 | 86, 86 | 87, 87 | 88, 88 | 89, 89 | 90, 90 | 91, 91 | 92, 92 | 93, 93 | 94, 94 | 95, 95 | 96, 96 | 97, 97 | 98, 98 | 99, 99 | 100, 100 | 101, 101 | 102, 102 | 103, 103 | 104, 104 | 105, 105 | 106, 106 | 107, 107 | 108, 108 | 109, 109 | 110, 110 | 999, 999","999 = unknown",autocomplete,,,,,,,,,,
loc_aoo_missing_dad,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">You have not provided an answer to Age of Onset. Please respond to that question.</td> </tr> </tbody> </table></div>",,,,,,,"[dadageo]='' and ([dadetpr]<>'') and ([dadetpr]<>'99' and [dadetpr]<>'00')",,,,,,
a3_section2,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><p> </p> <table style=""border-collapse: collapse; width: 100%; height: 184.688px; background-color: #97a9ca; border-color: #316297; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 184.688px;""> <td style=""width: 100%; background-color: #c2e0f4; text-align: left; height: 184.688px;""> <p>YEAR OF BIRTH FOR FULL SIBLINGS & BILOGICAL CHILDREN:<span style=""font-weight: normal;""> If birth year is unknown, please provide an approximate year on </span>UDS Initial Visit Form A3<span style=""font-weight: normal;""> and </span>UDS Follow-up Visit Form A3 <span style=""font-weight: normal;"">so that the sibling or child with unknown birth year ends up in correct birth order relative to the other siblings/children.</span></p> <div class=""page"" title=""Page 3""> <div class=""section""> <div class=""layoutArea""> <div class=""column""> <p><em>Example:</em><span style=""font-weight: normal;""><em> A subject is the oldest of three children. The subject was born in 1940 and the middle sibling in 1943; the youngest sibling's birth year is unknown. An approximate birth year of 1944 or later should be assigned to the youngest sibling.</em></span></p> <p><span style=""font-weight: normal;"">Use that same birth year on </span>FTLD Module Form A3a<span style=""font-weight: normal;"">, if applicable, and across all UDS visits so that any new information on a particular sibling or child can be linked to previously submitted information. If it is impossible for the subject and co- participant to estimate the birth year, enter </span><em>9999=Unknown</em><span style=""font-weight: normal;"">.</span></p> </div> </div> </div> </div> </td> </tr> </tbody> </table> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p> </p> </div> </div> </div></div>",,,,,,,,,,,,,
a3_section38,a3_participant_family_history,,descriptive,"<div class=""rich-text-field-label""><p> </p> <table style=""border-collapse: collapse; width: 100%; height: 290.6px; background-color: #97a9ca; border-color: #316297; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 35px;""> <td style=""width: 100%; height: 35px; background-color: #236fa1; text-align: left;""><span style=""color: #ffffff;"">Section 2 -- Full siblings</span></td> </tr> <tr style=""height: 45px;""> <td style=""width: 100%; height: 45px; background-color: #ecf0f1; text-align: center;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p style=""padding-left: 40px;"">2. How many full siblings does the participant have? {sibs:icons} <em>(77=Adopted/Unknown)</em></p> <p> </p> <p><span style=""font-weight: normal;"">For any full sibling with a neurological or psychiatric diagnosis, the entire column <span style=""text-decoration: underline;"">must be filled out</span>. </span></p> <p><span style=""font-weight: normal;"">If the clinician cannot determine the primary neurological/psychiatric diagnosis after reviewing all available  Evidence, enter </span>99 =  Unknown<span style=""font-weight: normal;""> in the </span>Primary diagnosis<span style=""font-weight: normal;""> row, and skip the subsequent questions in the remaining rows. For a full sibling with no neurological or  psychiatric diagnosis, enter </span>00 = No known neurological/psychiatric diagnosis<span style=""font-weight: normal;""> in the Primary diagnosis row, and then <em>skip</em> the subsequent questions in the remaining rows. For a full sibling with a primary diagnosis but no secondary diagnosis, enter </span>88 = No secondary  diagnosis<span style=""font-weight: normal;""> in the Secondary diagnosis row.</span></p> </div> </div> </div> </td> </tr> </tbody> </table> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p> </p> </div> </div> </div></div>",,,,,,,,,,,,,
sibs,a3_participant_family_history,,dropdown,"2. How many full siblings does the participant have? ","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 77, Adopted/Unknown",,autocomplete,,,,,y,,,,,
