error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
d1b-ivp-m-011,011,Error,d1b,I,BLOODAD,Missingness,BLOODAD conditionally missing,"If FLUIDBIOM not in (1,3), BLOODAD must be blank","If FLUIDBIOM not in (1,3), Q3a. BLOODAD (Blood-based biomarkers - Consistent with AD) must be blank","If FLUIDBIOM not in (1,3), and BLOODAD not blank", ,"FLUIDBIOM, BLOODAD",Yes,No,
d1b-ivp-c-012,012,Error,d1b,I,BLOODAD,Conformity,BLOODAD conforms,"BLOODAD must be an integer 0, 1, 8, or 9","Q3a. BLOODAD (Blood-based biomarkers - Consistent with AD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If BLOODAD <0 or (BLOODAD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-013,013,Error,d1b,I,BLOODFTLD,Missingness,BLOODFTLD conditionally present,"If FLUIDBIOM =1 or 3, BLOODFTLD cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =1 or 3, Q3b. BLOODFTLD (Blood-based biomarkers - Consistent with FTLD) cannot be blank",If FLUIDBIOM =1 or 3 and BLOODFTLD=blank, ,"FLUIDBIOM, BLOODFTLD",Yes,No,
d1b-ivp-m-014,014,Error,d1b,I,BLOODFTLD,Missingness,BLOODFTLD conditionally missing,"If FLUIDBIOM not in (1,3), BLOODFTLD must be blank","If FLUIDBIOM not in (1,3), Q3b. BLOODFTLD (Blood-based biomarkers - Consistent with FTLD) must be blank","If FLUIDBIOM not in (1,3), and BLOODFTLD not blank", ,"FLUIDBIOM, BLOODFTLD",Yes,No,
d1b-ivp-c-015,015,Error,d1b,I,BLOODFTLD,Conformity,BLOODFTLD conforms,"BLOODFTLD must be an integer 0, 1, 8, or 9","Q3b. BLOODFTLD (Blood-based biomarkers - Consistent with FTLD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If BLOODFTLD <0 or (BLOODFTLD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-016,016,Error,d1b,I,BLOODLBD,Missingness,BLOODLBD conditionally present,"If FLUIDBIOM =1 or 3, BLOODLBD cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =1 or 3, Q3c. BLOODLBD (Blood-based biomarkers - Consistent with LBD) cannot be blank",If FLUIDBIOM =1 or 3 and BLOODLBD=blank, ,"FLUIDBIOM, BLOODFTLD",Yes,No,
d1b-ivp-m-017,017,Error,d1b,I,BLOODLBD,Missingness,BLOODLBD conditionally missing,"If FLUIDBIOM not in (1,3), BLOODLBD must be blank","If FLUIDBIOM not in (1,3), Q3c. BLOODLBD (Blood-based biomarkers - Consistent with LBD) must be blank","If FLUIDBIOM not in (1,3), and BLOODLBD not blank", ,"FLUIDBIOM, BLOODFTLD",Yes,No,
d1b-ivp-c-018,018,Error,d1b,I,BLOODLBD,Conformity,BLOODLBD conforms,"BLOODLBD must be an integer 0, 1, 8, or 9","Q3c. BLOODLBD (Blood-based biomarkers - Consistent with LBD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If BLOODLBD <0 or (BLOODLBD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-019,019,Error,d1b,I,BLOODOTH,Missingness,BLOODOTH conditionally present,"If FLUIDBIOM =1 or 3, BLOODOTH cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =1 or 3, Q3d. BLOODOTH (Blood-based biomarkers - Consistent with other etiology) cannot be blank",If FLUIDBIOM =1 or 3 and BLOODOTH=blank, ,"FLUIDBIOM, BLOODOTH",Yes,No,
d1b-ivp-m-020,020,Error,d1b,I,BLOODOTH,Missingness,BLOODOTH conditionally missing,"If FLUIDBIOM not in (1,3), BLOODOTH must be blank","If FLUIDBIOM not in (1,3), Q3d. BLOODOTH (Blood-based biomarkers - Consistent with other etiology) must be blank","If FLUIDBIOM not in (1,3), and BLOODOTH not blank", ,"FLUIDBIOM, BLOODOTH",Yes,No,
d1b-ivp-c-021,021,Error,d1b,I,BLOODOTH,Conformity,BLOODOTH conforms,"BLOODOTH must be an integer 0, 1, 8, or 9","Q3d. BLOODOTH (Blood-based biomarkers - Consistent with other etiology) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If BLOODOTH <0 or (BLOODOTH>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-022,022,Error,d1b,I,BLOODOTHX,Missingness,BLOODOTHX conditionally present,"If BLOODOTH=1, BLOODOTHX cannot be blank","If Q3d. BLOODOTH (Blood-based biomarkers - Consistent with other etiology)=1, Q3d1. BLOODOTHX (Blood-based biomarkers - Consistent with other etiology (specify)) cannot be blank",If BLOODOTH=1 and BLOODOTHX=blank, ,"BLOODOTH, BLOODOTHX",Yes,No,
d1b-ivp-m-023,023,Error,d1b,I,BLOODOTHX,Missingness,BLOODOTHX conditionally missing,"If BLOODOTH ne 1, BLOODOTHX must be blank","If Q3d. BLOODOTH (Blood-based biomarkers - Consistent with other etiology) ne 1, Q3d1. BLOODOTHX (Blood-based biomarkers - Consistent with other etiology (specify)) must be blank","If BLOODOTH ne 1, and BLOODOTHX not blank", ,"BLOODOTH, BLOODOTHX",Yes,No,
d1b-ivp-m-024,024,Error,d1b,I,FLUIDBIOM,Missingness,"At least one of the following variables must not be 8: BLOODAD, BLOODFTLD, BLOODLBD, BLOODOTH","If FLUIDBIOM =1 or 3, at least one etiology must be assessed: BLOODAD, BLOODFTLD, BLOODLBD, BLOODOTH","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =1 or 3, at least one of the following questions should not be 8 (not assessed): Q3a. BLOODAD, Q3b. BLOODFTLD, Q3c. BLOODLBD, Q3d. BLOODOTH",If FLUIDBIOM =1 or 3 and BLOODAD=8 and BLOODFTLD=8 and BLOODLBD=8 and BLOODOTH=8,,"FLUIDBIOM, BLOODAD, BLOODFTLD, BLOODLBD, BLOODOTH",No,No,
d1b-ivp-m-025,025,Error,d1b,I,CSFAD,Missingness,CSFAD conditionally present,"If FLUIDBIOM =2 or 3, CSFAD cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =2 or 3, Q4a. CSFAD (CSF-based biomarkers - Consistent with AD) cannot be blank",If FLUIDBIOM =2 or 3 and CSFAD=blank, ,"FLUIDBIOM, CSFAD",Yes,No,
d1b-ivp-m-026,026,Error,d1b,I,CSFAD,Missingness,CSFAD conditionally missing,"If FLUIDBIOM not in (2,3), CSFAD must be blank","If FLUIDBIOM not in (2,3), Q4a. CSFAD (CSF-based biomarkers - Consistent with AD) must be blank","If FLUIDBIOM not in (2,3), and CSFAD not blank", ,"FLUIDBIOM, CSFAD",Yes,No,
d1b-ivp-c-027,027,Error,d1b,I,CSFAD,Conformity,CSFAD conforms,"CSFAD must be an integer 0, 1, 8, or 9","Q4a. CSFAD (CSF-based biomarkers - Consistent with AD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If CSFAD <0 or (CSFAD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-028,028,Error,d1b,I,CSFFTLD,Missingness,CSFFTLD conditionally present,"If FLUIDBIOM =2 or 3, CSFFTLD cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =2 or 3, Q4b. CSFFTLD (CSF-based biomarkers - Consistent with FTLD) cannot be blank",If FLUIDBIOM =2 or 3 and CSFFTLD=blank, ,"FLUIDBIOM, CSFFTLD",Yes,No,
d1b-ivp-m-029,029,Error,d1b,I,CSFFTLD,Missingness,CSFFTLD conditionally missing,"If FLUIDBIOM not in (2,3), CSFFTLD must be blank","If FLUIDBIOM not in (2,3), Q4b. CSFFTLD (CSF-based biomarkers - Consistent with FTLD) must be blank","If FLUIDBIOM not in (2,3), and CSFFTLD not blank", ,"FLUIDBIOM, CSFFTLD",Yes,No,
d1b-ivp-c-030,030,Error,d1b,I,CSFFTLD,Conformity,CSFFTLD conforms,"CSFFTLD must be an integer 0, 1, 8, or 9","Q4b. CSFFTLD (CSF-based biomarkers - Consistent with FTLD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If CSFFTLD <0 or (CSFFTLD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-031,031,Error,d1b,I,CSFLBD,Missingness,CSFLBD conditionally present,"If FLUIDBIOM =2 or 3, CSFLBD cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =2 or 3, Q4c. CSFLBD (CSF-based biomarkers - Consistent with LBD) cannot be blank",If FLUIDBIOM =2 or 3 and CSFLBD=blank, ,"FLUIDBIOM, CSFLBD",Yes,No,
d1b-ivp-m-032,032,Error,d1b,I,CSFLBD,Missingness,CSFLBD conditionally missing,"If FLUIDBIOM not in (2,3), CSFLBD must be blank","If FLUIDBIOM not in (2,3), Q4c. CSFLBD (CSF-based biomarkers - Consistent with LBD) must be blank","If FLUIDBIOM not in (2,3), and CSFLBD not blank", ,"FLUIDBIOM, CSFLBD",Yes,No,
d1b-ivp-c-033,033,Error,d1b,I,CSFLBD,Conformity,CSFLBD conforms,"CSFLBD must be an integer 0, 1, 8, or 9","Q4c. CSFLBD (CSF-based biomarkers - Consistent with LBD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If CSFLBD <0 or (CSFLBD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-034,034,Error,d1b,I,CSFOTH,Missingness,CSFOTH conditionally present,"If FLUIDBIOM =2 or 3, CSFOTH cannot be blank","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =2 or 3, Q4d. CSFOTH (CSF-based biomarkers - Consistent with other etiology) cannot be blank",If FLUIDBIOM =2 or 3 and CSFOTH=blank, ,"FLUIDBIOM, CSFOTH",Yes,No,
d1b-ivp-m-035,035,Error,d1b,I,CSFOTH,Missingness,CSFOTH conditionally missing,"If FLUIDBIOM not in (2,3), CSFOTH must be blank","If FLUIDBIOM not in (2,3), Q4d. CSFOTH (CSF-based biomarkers - Consistent with other etiology) must be blank","If FLUIDBIOM not in (2,3), and CSFOTH not blank", ,"FLUIDBIOM, CSFOTH",Yes,No,
d1b-ivp-c-036,036,Error,d1b,I,CSFOTH,Conformity,CSFOTH conforms,"CSFOTH must be an integer 0, 1, 8, or 9","Q4d. CSFOTH (CSF-based biomarkers - Consistent with other etiology) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If CSFOTH <0 or (CSFOTH>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-037,037,Error,d1b,I,CSFOTHX,Missingness,CSFOTHX conditionally present,If CSFOTH =1 CSFOTHX cannot be blank,"If Q4d. CSFOTH (CSF-based biomarkers - Consistent with other etiology) =1, Q4d1. CSFOTHX (CSF-based biomarkers - Consistent with other etiology (specify)) cannot be blank",If CSFOTH =1 and CSFOTHX=blank, ,"CSFOTH, CSFOTHX",Yes,No,
d1b-ivp-m-038,038,Error,d1b,I,CSFOTHX,Missingness,CSFOTHX conditionally missing,"If CSFOTH ne 1, CSFOTHX must be blank","If Q4d. CSFOTH (CSF-based biomarkers - Consistent with other etiology) ne 1, Q4d1. CSFOTHX (CSF-based biomarkers - Consistent with other etiology (specify)) must be blank","If CSFOTH ne 1, and CSFOTHX not blank", ,"CSFOTH, CSFOTHX",Yes,No,
d1b-ivp-m-039,039,Error,d1b,I,FLUIDBIOM,Missingness,"At least one of the following variables must not be 8: CSFAD, CSFFTLD, CSFLBD, CSFOTH","If FLUIDBIOM =2 or 3, at least one etiology must be assessed: CSFAD, CSFFTLD, CSFLBD, CSFOTH","If Q2. FLUIDBIOM (Were fluid biomarkers used for assessing the etiological diagnosis?) =2 or 3, at least one of the following questions should not be 8 (not assessed): Q4a. CSFDAD, Q4b. CSFFTLD, Q4c. CSFLBD, Q4d. CSFDOTH",If FLUIDBIOM =2 or 3 and CSFAD=8 and CSFFTLD=8 and CSFLBD=8 and CSFOTH=8,,"FLUIDBIOM, CSFAD, CSFFTLD, CSFLBD, CSFOTH",No,No,
d1b-ivp-m-040,040,Error,d1b,I,IMAGINGDX,Missingness,IMAGINGDX conditionally present,"If BIOMARKDX =1, IMAGINGDX cannot be blank","If Q1. BIOMARKDX (Were any biomarker results used?) =1, Q5. IMAGINGDX (Imaging - Was imaging used for assessing etiological diagnosis?) cannot be blank",If BIOMARKDX =1 and IMAGINGDX=blank, ,"BIOMARKDX, IMAGINGDX",Yes,No,
d1b-ivp-m-041,041,Error,d1b,I,IMAGINGDX,Missingness,IMAGINGDX conditionally missing,"If BIOMARKDX =0, IMAGINGDX must be blank","If Q1. BIOMARKDX (Were any biomarker results used?) =0, Q5. IMAGINGDX (Imaging - Was imaging used for assessing etiological diagnosis?) must be blank",If BIOMARKDX =0 and IMAGINGDX not blank, ,"BIOMARKDX, IMAGINGDX",Yes,No,
d1b-ivp-c-042,042,Error,d1b,I,IMAGINGDX,Conformity,IMAGINGDX conforms,IMAGINGDX must be an integer between 0 and 3,Q5. IMAGINGDX (Imaging - Was imaging used for assessing etiological diagnosis?) must be an integer between 0 and 3,If IMAGINGDX <0 or IMAGINGDX>3, ,,Yes,No,
d1b-ivp-m-043,043,Error,d1b,I,PETDX,Missingness,PETDX conditionally present,"If IMAGINGDX =1 or 3, PETDX cannot be blank","If Q5. IMAGINGDX (Imaging - Was imaging used for assessing etiological diagnosis?) =1 or 3, Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) cannot be blank",If IMAGINGDX =1 or 3 and PETDX=blank, ,"IMAGINGDX, PETDX",Yes,No,
d1b-ivp-m-044,044,Error,d1b,I,PETDX,Missingness,PETDX conditionally missing,"If IMAGINGDX not in (1,3), PETDX must be blank","If Q5. IMAGINGDX (Imaging - Was imaging used for assessing etiological diagnosis?) not in (1,3), Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) must be blank","If IMAGINGDX not in (1,3), and PETDX not blank", ,"IMAGINGDX, PETDX",Yes,No,
d1b-ivp-c-045,045,Error,d1b,I,PETDX,Conformity,PETDX conforms,PETDX must be an integer between 0 and 2,Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) must be an integer between 0 and 2,If PETDX <0 or PETDX>2, , ,Yes,No,
d1b-ivp-m-046,046,Error,d1b,I,AMYLPET,Missingness,AMYLPET conditionally present,"If PETDX =1 or 2, AMYLPET cannot be blank","If Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) =1 or 2, Q6a1. AMYLPET (Elevated amyloid) cannot be blank",If PETDX =1 or 2 and AMYLPET=blank, ,"PETDX, AMYLPET",Yes,Yes,
d1b-ivp-m-047,047,Error,d1b,I,AMYLPET,Missingness,AMYLPET conditionally missing,"If PETDX not in (1,2), AMYLPET must be blank","If Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) not in (1,2), Q6a1. AMYLPET (Elevated amyloid) must be blank","If PETDX not in (1,2) and AMYLPET not blank", ,"PETDX, AMYLPET",Yes,Yes,
d1b-ivp-c-048,048,Error,d1b,I,AMYLPET,Conformity,AMYLPET conforms,"AMYLPET must be an integer 0, 1, 8, or 9","Q6a1. AMYLPET (Elevated amyloid) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If AMYLPET <0 or (AMYLPET>1 and not 8 or 9), , ,Yes,Yes,
d1b-ivp-m-049,049,Error,d1b,I,TAUPET,Missingness,TAUPET conditionally present,"If PETDX =1 or 2, TAUPET cannot be blank","If Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) =1 or 2, Q6a2. TAUPET (Elevated tau pathology) cannot be blank",If PETDX =1 or 2 and TAUPET=blank, ,"PETDX, TAUPET",Yes,No,
d1b-ivp-m-050,050,Error,d1b,I,TAUPET,Missingness,TAUPET conditionally missing,"If PETDX not in (1,2), TAUPET must be blank","If Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) not in (1,2), Q6a2. TAUPET (Elevated tau pathology) must be blank","If PETDX not in (1,2) and TAUPET not blank", ,"PETDX, TAUPET",Yes,No,
d1b-ivp-c-051,051,Error,d1b,I,TAUPET,Conformity,TAUPET conforms,"TAUPET must be an integer 0, 1, 8, or 9","Q6a2. TAUPET (Elevated tau pathology) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If TAUPET <0 or (TAUPET>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-052,052,Error,d1b,I,PETDX,Missingness,"At least one of the following variables must not be 8:  AMYPET, TAUPET","If PETDX =1 or 2, at least one etiology must be assessed: AMYLPET, TAUPET","If Q6a. PETDX (Were tracer-based PET measures used in assessing an etiological diagnosis?) =1 or 2, at least one of the following questions should not be 8 (not assessed): Q6a1. AMYLPET, Q6a2. TAUPET",If PETDX =1 or 2 and AMYLPET=8 and TAUPET=8,,"PETDX, AMYLPET, TAUPET",No,No,
d1b-ivp-m-053,053,Error,d1b,I,FDGPETDX,Missingness,FDGPETDX conditionally present,"If IMAGINGDX =1 or 3, FDGPETDX cannot be blank","If Q5. IMAGINGDX (Imaging - Was imaging used for assessing etiological diagnosis?) =1 or 3, Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) cannot be blank",If IMAGINGDX =1 or 3 and FDGPETDX=blank, ,"IMAGINGDX, FDGPETDX",Yes,No,
d1b-ivp-m-054,054,Error,d1b,I,FDGPETDX,Missingness,FDGPETDX conditionally missing,"If IMAGINGDX not in (1,3), FDGPETDX must be blank","If IMAGINGDX not in (1,3), Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) must be blank","If IMAGINGDX not in (1,3), and FDGPETDX not blank", ,"IMAGINGDX, FDGPETDX",Yes,No,
d1b-ivp-c-055,055,Error,d1b,I,FDGPETDX,Conformity,FDGPETDX conforms,FDGPETDX must be an integer between 0 and 2,Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) must be an integer between 0 and 2,If FDGPETDX <0 or FDGPETDX>2, , ,Yes,No,
d1b-ivp-m-056,056,Error,d1b,I,FDGAD,Missingness,FDGAD conditionally present,"If FDGPETDX =1 or 2, FDGAD cannot be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) =1 or 2, Q6b1. FDGAD (FDG PET - Consistent with AD) cannot be blank",If FDGPETDX =1 or 2 and FDGAD=blank, ,"FDGPETDX, FDGAD",Yes,Yes,
d1b-ivp-m-057,057,Error,d1b,I,FDGAD,Missingness,FDGAD conditionally missing,"If FDGPETDX not in (1,2), FDGAD must be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) not in (1,2), Q6b1. FDGAD (FDG PET - Consistent with AD) must be blank","If FDGPETDX not in (1,2) and FDGAD not blank", ,"FDGPETDX, FDGAD",Yes,Yes,
d1b-ivp-c-058,058,Error,d1b,I,FDGAD,Conformity,FDGAD conforms,"FDGAD must be an integer 0, 1, 8, or 9","Q6b1. FDGAD (FDG PET - Consistent with AD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If FDGAD <0 or (FDGAD>1 and not 8 or 9), , ,Yes,Yes,
d1b-ivp-m-059,059,Error,d1b,I,FDGFTLD,Missingness,FDGFTLD conditionally present,"If FDGPETDX =1 or 2, FDGFTLD cannot be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) =1 or 2, Q6b2. FDGFTLD (FDG PET - Consistent with FTLD) cannot be blank",If FDGPETDX =1 or 2 and FDGFTLD=blank, ,"FDGPETDX, FDGFTLD",Yes,Yes,
d1b-ivp-m-060,060,Error,d1b,I,FDGFTLD,Missingness,FDGFTLD conditionally missing,"If FDGPETDX not in (1,2), FDGFTLD must be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) not in (1,2), Q6b2. FDGFTLD (FDG PET - Consistent with FTLD) must be blank","If FDGPETDX not in (1,2) and FDGFTLD not blank", ,"FDGPETDX, FDGFTLD",Yes,Yes,
d1b-ivp-c-061,061,Error,d1b,I,FDGFTLD,Conformity,FDGFTLD conforms,"FDGFTLD must be an integer 0, 1, 8, or 9","Q6b2. FDGFTLD (FDG PET - Consistent with FTLD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If FDGFTLD <0 or (FDGFTLD>1 and not 8 or 9), , ,Yes,Yes,
d1b-ivp-m-062,062,Error,d1b,I,FDGLBD,Missingness,FDGLBD conditionally present,"If FDGPETDX =1 or 2, FDGLBD cannot be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) =1 or 2, Q6b3. FDGLBD (FDG PET - Consistent with LBD) cannot be blank",If FDGPETDX =1 or 2 and FDGLBD=blank, ,"FDGPETDX, FDGLBD",Yes,No,
d1b-ivp-m-063,063,Error,d1b,I,FDGLBD,Missingness,FDGLBD conditionally missing,"If FDGPETDX not in (1,2), FDGLBD must be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) not in (1,2), Q6b3. FDGLBD (FDG PET - Consistent with LBD) must be blank","If FDGPETDX not in (1,2) and FDGLBD not blank", ,"FDGPETDX, FDGLBD",Yes,No,
d1b-ivp-c-064,064,Error,d1b,I,FDGLBD,Conformity,FDGLBD conforms,"FDGLBD must be an integer 0, 1, 8, or 9","Q6b3. FDGLBD (FDG PET - Consistent with LBD) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If FDGLBD <0 or (FDGLBD>1 and not 8 or 9), , ,Yes,No,
d1b-ivp-m-065,065,Error,d1b,I,FDGOTH,Missingness,FDGOTH conditionally present,"If FDGPETDX =1 or 2, FDGOTH cannot be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) =1 or 2, Q6b4. FDGOTH (FDG PET - Consistent with other etiology) cannot be blank",If FDGPETDX =1 or 2 and FDGOTH=blank, ,"FDGPETDX, FDGOTH",Yes,Yes,
d1b-ivp-m-066,066,Error,d1b,I,FDGOTH,Missingness,FDGOTH conditionally missing,"If FDGPETDX not in (1,2), FDGOTH must be blank","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) not in (1,2), Q6b4. FDGOTH (FDG PET - Consistent with other etiology) must be blank","If FDGPETDX not in (1,2) and FDGOTH not blank", ,"FDGPETDX, FDGOTH",Yes,Yes,
d1b-ivp-c-067,067,Error,d1b,I,FDGOTH,Conformity,FDGOTH conforms,"FDGOTH must be an integer 0, 1, 8, or 9","Q6b4. FDGOTH (FDG PET - Consistent with other etiology) must be an integer between 0 and 1, 8 (Not assessed), or 9 (Indeterminate)",If FDGOTH <0 or (FDGOTH>1 and not 8 or 9), , ,Yes,Yes,
d1b-ivp-m-068,068,Error,d1b,I,FDGOTHX,Missingness,FDGOTHX conditionally present,If FDGOTH =1 FDGOTHX cannot be blank,"If Q6b4. FDGOTH (FDG PET - Consistent with other etiology) =1, Q6b4a. FDGOTHX (FDG PET - Consistent with other etiology (specify)) cannot be blank",If FDGOTH =1 and FDGOTHX=blank, ,"FDGOTH, FDGOTHX",Yes,No,
d1b-ivp-m-069,069,Error,d1b,I,FDGOTHX,Missingness,FDGOTHX conditionally missing,"If FDGOTH ne 1, FDGOTHX must be blank","If Q6b4. FDGOTH (FDG PET - Consistent with other etiology) ne 1, Q6b4a. FDGOTHX (FDG PET - Consistent with other etiology (specify)) must be blank","If FDGOTH ne 1, and FDGOTHX not blank", ,"FDGOTH, FDGOTHX",Yes,No,
d1b-ivp-m-070,070,Error,d1b,I,FDGPETDX,Missingness,"At least one of the following variables must not be 8:  FDGAD, FDGFTLD, FDGLBD, FDGOTH","If FDGPETDX =1 or 2, at least one etiology must be assessed: FDGAD, FDGFTLD, FDGLBD, FDGOTH","If Q6b. FDGPETDX (Was FDG PET used to support an etiological diagnosis?) =1 or 2, at least one of the following questions should not be 8 (not assessed): Q6b1. FDGAD, Q6b2. FDGFTLD, Q6b3. FDGLBD, Q6b4. FDGOTH",If FDGPETDX =1 or 2 and FDGAD=8 and FDGFTLD=8 and FDGLBD=8 and FDGOTH=8,,"FDGPETDX, FDGAD, FDGFTLD, FDGLBD, FDGOTH",No,No,
