form_name,packet,question,var_name,missingness,conformity,response_labels,data_type,branching_logic
c2t,I,5a. Number of correct trials,DIGBACCT,Always,"Integers 0-14, 95-98","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|95, 95 = Physical problem|96, 96 = Cognitive/behavior problem|97, 97 = Other problem|98, 98 = Verbal refusal",Integer,
c2t,I,5b. Longest span backward,DIGBACLS,Conditional (e.g. skip pattern),"Integers 0, 2-8","0, 0|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8",Integer,[digbacct]<15
c2t,I,6. Which verbal learning test was administered?,VERBALTEST,Always,Integers 1-2,"1, Rey AVLT|2, CERAD",Integer,
c2t,I,6a. Trial 1 -- Total recall,REY1REC,Conditional (e.g. skip pattern),"Integers 0-15, 95-98","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|95, 95 = Physical problem|96, 96 = Cognitive/behavior problem|97, 97 = Other problem|98, 98 = Verbal refusal",Integer,[verbaltest]='1'
c2t,I,6b. Trial 1 -- Intrusions,REY1INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6c. Trial 2 -- Total recall,REY2REC,Conditional (e.g. skip pattern),Integers 0-15,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6d. Trial 2 -- Intrusions,REY2INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6e. Trial 3 -- Total recall,REY3REC,Conditional (e.g. skip pattern),Integers 0-15,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6f. Trial 3 -- Intrusions,REY3INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6g. Trial 4 -- Total recall,REY4REC,Conditional (e.g. skip pattern),Integers 0-15,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6h. Trial 4 -- Intrusions,REY4INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6i. Trial 5 -- Total recall,REY5REC,Conditional (e.g. skip pattern),Integers 0-15,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6j. Trial 5 -- Intrusions,REY5INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6k. List B -- Total recall,REYBREC,Conditional (e.g. skip pattern),Integers 0-15,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6l. List B -- Intrusions,REYBINT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6m. Trial 6 -- Total recall,REY6REC,Conditional (e.g. skip pattern),Integers 0-15,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,6n. Trial 6 -- Intrusions,REY6INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='1' and [rey1rec]<16
c2t,I,7a. Trial 1 -- Total recall,CERAD1REC,Conditional (e.g. skip pattern),"Integers 0-10, 95-98","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|95, 95 = Physical problem|96, 96 = Cognitive/behavior problem|97, 97 = Other problem|98, 98 = Verbal refusal",Integer,[verbaltest]='2'
c2t,I,7b. Trial 1 -- Intrusions,CERAD1INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='2' and [cerad1rec]<11
c2t,I,7c. Trial 2 -- Total recall,CERAD2REC,Conditional (e.g. skip pattern),Integers 0-10,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10",Integer,[verbaltest]='2' and [cerad1rec]<11
c2t,I,7d. Trial 2 -- Intrusions,CERAD2INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='2' and [cerad1rec]<11
c2t,I,7e. Trial 3 -- Total recall,CERAD3REC,Conditional (e.g. skip pattern),Integers 0-10,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10",Integer,[verbaltest]='2' and [cerad1rec]<11
c2t,I,7f. Trial 3 -- Intrusions,CERAD3INT,Conditional (e.g. skip pattern),Integers 0-99,"0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|86, 86|87, 87|88, 88|89, 89|90, 90|91, 91|92, 92|93, 93|94, 94|95, 95|96, 96|97, 97|98, 98|99, 99",Integer,[verbaltest]='2' and [cerad1rec]<11
c2t,I,8a. Animals: Total number of animals named in 60 seconds,ANIMALS,Always,"Integers 0-77, 95-98","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|95, Physical problem|96, Cognitive/behavior problem|97, Other problem|98, Verbal refusal",Integer,
c2t,I,8b. Vegetables: Total number of vegetables named in 60 seconds,VEG,Always,"Integers 0-77, 95-98","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|95, Physical problem|96, Cognitive/behavior problem|97, Other problem|98, Verbal refusal",Integer,
c2t,I,9a. Delay time (minutes),CERADDTI,Conditional (e.g. skip pattern),"Integers 0-85, 99","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|11, 11|12, 12|13, 13|14, 14|15, 15|16, 16|17, 17|18, 18|19, 19|20, 20|21, 21|22, 22|23, 23|24, 24|25, 25|26, 26|27, 27|28, 28|29, 29|30, 30|31, 31|32, 32|33, 33|34, 34|35, 35|36, 36|37, 37|38, 38|39, 39|40, 40|41, 41|42, 42|43, 43|44, 44|45, 45|46, 46|47, 47|48, 48|49, 49|50, 50|51, 51|52, 52|53, 53|54, 54|55, 55|56, 56|57, 57|58, 58|59, 59|60, 60|61, 61|62, 62|63, 63|64, 64|65, 65|66, 66|67, 67|68, 68|69, 69|70, 70|71, 71|72, 72|73, 73|74, 74|75, 75|76, 76|77, 77|78, 78|79, 79|80, 80|81, 81|82, 82|83, 83|84, 84|85, 85|99, 99 = Unknown",Integer,[verbaltest]='2' and [cerad1rec]<11
c2t,I,9b. J6 Word List Recall: Total number of words correctly recalled,CERADJ6REC,Conditional (e.g. skip pattern),"Integers 0-10, 95-98","0, 0|1, 1|2, 2|3, 3|4, 4|5, 5|6, 6|7, 7|8, 8|9, 9|10, 10|95, 95 = Physical problem|96, 96 = Cognitive/behavior problem|97, 97 = Other problem|98, 98 = Verbal refusal",Integer,[verbaltest]='2' and [cerad1rec]<11
