"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
a4not,a4_participant_medications,,radio,"0d2. If 'A4 Participant Medications' not submitted, specify reason","95, Physical problem | 96, Cognitive/behavioral problem | 97, Other | 98, Verbal refusal",,,,,,[modea4]='3',y,,,,,
endfrma4_desc,a4_participant_medications,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; border-color: #e03e2d; background-color: #e03e2d;""><span style=""color: #ffffff;"">END FORM</span></td> </tr> </tbody> </table></div>",,,,,,,[modea4]='3',,,,,,
a4_instr,a4_participant_medications,,descriptive,"<div class=""rich-text-field-label""><p>INSTRUCTIONS: <span style=""font-weight: normal;""><em>This form is to be completed by the clinician or ADRC staff. The purpose of this form is to record all prescription medications taken by the participant within</em> </span>the two weeks before the current visit. <em><span style=""font-weight: normal;"">If the participant is receiving any treatments known to significantly impact Alzheimer disease and related dementias (ADRD) biomarkers as part of their clinical care at the time of clinical assessment (e.g., they are receiving aducanumab infusions), the treatment should be included on both this form and the A4a ADRD-Specific Treatments form.</span></em></p> <p><em><span style=""font-weight: normal;"">OTC (non-prescription) medications need not be reported; however, a few of these medications are included in the drop-down list of the top 100 drugs. </span></em></p> <p><span style=""font-weight: normal;""><em><span style=""color: #000000;"">For additional </span>clarification and examples, see</em> </span>UDS Coding Guidebook <em><span style=""font-weight: normal;"">for</span></em> Form A4.</p></div>",,,,,,,[modea4]<>'3',,,,,,
anymeds,a4_participant_medications,,radio,"Is the participant currently taking any medications?","0, No | 1, Yes",,,,,,[modea4]<>'3',y,,,,,
a4_intr2,a4_participant_medications,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #c2e0f4; border-color: #236fa1;""> <p>NACC has provided 3 different options for looking up RXNorm drug codes (RXCUIs):</p> <ul> <li>RXNorm-validated fields <ul> <li><span style=""font-weight: normal;"">Allows you to look up RXCUIs within REDCap</span></li> </ul> </li> <li>Drop-down list of Top 100 drugs <ul> <li><span style=""font-weight: normal;"">This list aligns with the Form A4: Medications PDF form and allows you to search ingredients or brands within the drop-down menu to select the RXCUI for generic ingredient to enter the NACC database</span></li> </ul> </li> <li>Integer-validated text fields <ul> <li><span style=""font-weight: normal;"">If you are not able (or do not want) to use RXNorm validation within your version of REDCap, you can use the RXNav lookup tool <a href=""https://mor.nlm.nih.gov/RxNav/"" target=""_blank"" rel=""noopener"">https://mor.nlm.nih.gov/RxNav/</a> to find the RXCUI and enter the drug code. </span></li> <li><span style=""font-weight: normal;"">We recommend keeping at least a few of these fields so that you can enter ""0 = No RXCUI code available"" for the rare cases in which an RXCUI is not available in the RXNorm database</span></li> </ul> </li> </ul> <p>Please feel free to keep as many of each option as you prefer for your center. You can report up to 40 drugs per visit per participant and the variables should be named RXNORMID1-RXNORMID-40.</p> </td> </tr> </tbody> </table></div>",,,,,,,[anymeds]='1',,,,,,
loc_no_dose_or_route,a4_participant_medications,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #236fa1;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;""><span style=""color: #ffffff;"">RxNorm-validated fields</span></td> </tr> </tbody> </table></div>",descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #e03e2d;"">Medication and dose may be selected but dose or route are not required. </span></p></div>",,,,,,,[anymeds]='1',,,,,,
rxnormid1,a4_participant_medications,,text,"Medication 1",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid2,a4_participant_medications,,text,"Medication 2",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid3,a4_participant_medications,,text,"Medication 3",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid4,a4_participant_medications,,text,"Medication 4",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid5,a4_participant_medications,,text,"Medication 5",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid6,a4_participant_medications,,text,"Medication 6",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid7,a4_participant_medications,,text,"Medication 7",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1' ",,,,,,
rxnormid8,a4_participant_medications,,text,"Medication 8",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid9,a4_participant_medications,,text,"Medication 9",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid10,a4_participant_medications,,text,"Medication 10",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid11,a4_participant_medications,,text,"Medication 11",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid12,a4_participant_medications,,text,"Medication 12",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid13,a4_participant_medications,,text,"Medication 13",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid14,a4_participant_medications,,text,"Medication 14",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid15,a4_participant_medications,,text,"Medication 15",BIOPORTAL:RXNORM,,,,,,"[anymeds] = '1'",,,,,,
rxnormid16,a4_participant_medications,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #236fa1;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;""><span style=""color: #ffffff;"">Drop-down list of Top 100 RxNorm Drugs</span></td> </tr> </tbody> </table></div>",dropdown,"Medication 16","161, acetaminophen (Anacin, Feverall, Ofirmev, Panadol, Tempra, Tylenol) | 214182, acetaminophen-HYDROcodone (Hycet, Vicodin) | 435, albuterol (Proventil, ProAir HFA, RespiClick, Ventolin) | 46041, alendronate (Binosto, Fosamax) | 519, allopurinol (Aloprim, Lopurin, Zyloprim) | 596, alprazolam (Xanax) | 17767, amlodipine (Norvasc) | 1364430, apixaban (Eliquis) | 1151, ascorbic acid (Acerola C, C Complex, Vitamin C) | 1191, aspirin (Ecotrin) | 1202, atenolol (Tenormin) | 83367, atorvastatin (Lipitor) | 18867, benazepril (Lotensin) | 1588, biotin (Appearex, coenzyme R, Nail-ex, Vitamin H) | 42347, bupropion (Aplenzin, Budeprion, Wellbutrin, Zyban) | 214342, calcium acetate (Calphron, Eliphos, PhosLo, Phoslyra) | 1897, calcium carbonate (Caltrate, Rolaids, Tums) | 1895, calcium-vitamin D (Dical-D, O-Cal-D) | 103990, carbidopa-levodopa (Duopa, Rytary, Sinemet) | 20352, carvedilol (Coreg) | 140587, celecoxib (Celebrex) | 20610, cetirizine (Aller-Tec, Zyrtec) | 2418, cholecalciferol (Decara, Replesta, Vitamin D3) | 1008567, chondroitin-glucosamine (Cidaflex, Osteo Bi-Flex) | 2556, citalopram (Celexa) | 2598, clonazepam (Klonopin) | 32968, clopidogrel (Plavix) | 11248, cyanocobalamin (Nascobal, Vitamin B12) | 3355, diclofenac (Flector, Cambia, Zipsor) | 3443, diltiazem (Cardizem, Cardia XT, DILT-XR, Tiazac) | 82003, docusate (Colace, Dioctyl SS, Docusate Calcium, Dulcoease) | 135447, donepezil (Adlarity, Aricept) | 72625, duloxetine (Cymbalta, Irenka) | 3827, enalapril (Vasotec) | 4018, ergocalciferol (Calcidol, Calciferol, Disdol, Vitamin D2) | 321988, escitalopram (Lexapro) | 283742, esomeprazole (Nexium) | 4083, estradiol (Estrace, Estrogel, Delestrogen, Yuvafem) | 341248, ezetimibe (Zetia) | 24947, ferrous sulfate (Feosol, Iron Supplement, Slow-Fe) | 87636, fexofenadine (Allegra, Wal-Flex) | 25025, finasteride (Propecia, Proscar) | 4493, fluoxetine (Prozac, Sarafem) | 41126, fluticasone (Flovent) | 1165656, fluticasone nasal (Aller-Flo, Flonase) | 284635, fluticasone-salmeterol (Advair, AirDuo) | 4511, folic acid (Folic Acid, Folvite) | 4603, furosemide (Lasix) | 25480, gabapentin (Gralise, Horizant, Neurontin) | 4637, galantamine (Razadyne, Reminyl) | 4821, glipizide (Glucotrol) | 4845, glucosamine (Glucosamine Hydrochloride, Optiflex-G, Synovacin) | 5487, hydrochlorothiazide (Esidrix, Hydrodiuril, Microzide) | 548337, hydrochlorothiazide-triamterene (Dyazide, Maxzide) | 5640, ibuprofen (Advil, Motrin, Nuprin) | 43611, latanoprost opthalmic (Xalatan) | 10582, levothyroxine (Levoxyl, Synthroid, Tirosent) | 29046, lisinopril (Prinivil, Qbrelis, Zestril) | 28889, loratadine (Alavert, Claritin, Dimetapp, Tavist) | 6470, lorazepam (Ativan) | 52175, losartan (Cozaar) | 6472, lovastatin (Altocor, Altoprev, Mevacor) | 6711, melatonin (Melatonin, Melatonin Time Release) | 41493, meloxicam (Mobic, Vivlodex) | 6719, memantine (Namenda) | 6809, metformin (Glucophage, Glumetza, Riomet) | 6918, metoprolol (Lopressor, Toprol-XL) | 15996, mirtazapine (Remeron) | 88249, montelukast (Singulair) | 313663, multivitamin (Centrum) | 260176, multivitamin with minerals (MVMs, Centrum Silver) | 7258, naproxen (Aleve, Anaprox, Naprosyn) | 7393, niacin (Niacinol, Niacor, Niaspan, Nicotinic Acid) | 7417, nifedipine (Adalat, Afeditab CR, Procardia) | 4917, nitroglycerin (Nitro-Bid, Nitro-Dur, Nitro-Time, Nitrostat, Rectiv) | 4301, omega-3 polyunsaturated fatty acids (Omacor, Lovaza, Vascazen) | 7646, omeprazole (Prilosec, Zegerid) | 32675, oxybutynin (Ditropan, Oxytrol, Urotrol) | 40790, pantoprazole (Protonix) | 32937, paroxetine (Paxil, Paxil CR, Pexeva) | 221147, polyethylene glycol 3350 (Clearlax, Miralax) | 8591, potassium chloride (K-Dur 10, K-Tab, Klor-con) | 42463, pravastatin (Pravachol) | 51272, quetiapine (Seroquel) | 9143, ranitidine (Wal_Zan, Zantac) | 183379, rivastigmine (Exelon) | 301542, rosuvastatin (Crestor, Ezallor) | 36437, sertraline (Zoloft) | 136411, sildenafil (Viagra, Revatio) | 36567, simvastatin (FloLipid, Zocor) | 77492, tamsulosin (Flomax) | 37798, terazosin (Hytrin) | 10689, tramadol (ConZip, Ryzolt, Ultram) | 10737, trazodone (Desyrel, Oleptro) | 1114883, turmeric (Curcumin, Turmeric Root) | 1423925, ubiquinone (Co Q-10) | 69749, valsartan (Diovan) | 39786, venlafaxine (Effexor) | 11256, Vitamin E (Alpha E, Aquasol E, Aquavite-E, Centrum Singles) | 11289, warfarin (Coumadin, Jantoven) | 39993, zolpidem (Ambien, Edluar, Intermezzo, Zolpimist)",,autocomplete,,,,"[anymeds] = '1'",,,,,,
rxnormid17,a4_participant_medications,,dropdown,"Medication 17","161, acetaminophen (Anacin, Feverall, Ofirmev, Panadol, Tempra, Tylenol) | 214182, acetaminophen-HYDROcodone (Hycet, Vicodin) | 435, albuterol (Proventil, ProAir HFA, RespiClick, Ventolin) | 46041, alendronate (Binosto, Fosamax) | 519, allopurinol (Aloprim, Lopurin, Zyloprim) | 596, alprazolam (Xanax) | 17767, amlodipine (Norvasc) | 1364430, apixaban (Eliquis) | 1151, ascorbic acid (Acerola C, C Complex, Vitamin C) | 1191, aspirin (Ecotrin) | 1202, atenolol (Tenormin) | 83367, atorvastatin (Lipitor) | 18867, benazepril (Lotensin) | 1588, biotin (Appearex, coenzyme R, Nail-ex, Vitamin H) | 42347, bupropion (Aplenzin, Budeprion, Wellbutrin, Zyban) | 214342, calcium acetate (Calphron, Eliphos, PhosLo, Phoslyra) | 1897, calcium carbonate (Caltrate, Rolaids, Tums) | 1895, calcium-vitamin D (Dical-D, O-Cal-D) | 103990, carbidopa-levodopa (Duopa, Rytary, Sinemet) | 20352, carvedilol (Coreg) | 140587, celecoxib (Celebrex) | 20610, cetirizine (Aller-Tec, Zyrtec) | 2418, cholecalciferol (Decara, Replesta, Vitamin D3) | 1008567, chondroitin-glucosamine (Cidaflex, Osteo Bi-Flex) | 2556, citalopram (Celexa) | 2598, clonazepam (Klonopin) | 32968, clopidogrel (Plavix) | 11248, cyanocobalamin (Nascobal, Vitamin B12) | 3355, diclofenac (Flector, Cambia, Zipsor) | 3443, diltiazem (Cardizem, Cardia XT, DILT-XR, Tiazac) | 82003, docusate (Colace, Dioctyl SS, Docusate Calcium, Dulcoease) | 135447, donepezil (Adlarity, Aricept) | 72625, duloxetine (Cymbalta, Irenka) | 3827, enalapril (Vasotec) | 4018, ergocalciferol (Calcidol, Calciferol, Disdol, Vitamin D2) | 321988, escitalopram (Lexapro) | 283742, esomeprazole (Nexium) | 4083, estradiol (Estrace, Estrogel, Delestrogen, Yuvafem) | 341248, ezetimibe (Zetia) | 24947, ferrous sulfate (Feosol, Iron Supplement, Slow-Fe) | 87636, fexofenadine (Allegra, Wal-Flex) | 25025, finasteride (Propecia, Proscar) | 4493, fluoxetine (Prozac, Sarafem) | 41126, fluticasone (Flovent) | 1165656, fluticasone nasal (Aller-Flo, Flonase) | 284635, fluticasone-salmeterol (Advair, AirDuo) | 4511, folic acid (Folic Acid, Folvite) | 4603, furosemide (Lasix) | 25480, gabapentin (Gralise, Horizant, Neurontin) | 4637, galantamine (Razadyne, Reminyl) | 4821, glipizide (Glucotrol) | 4845, glucosamine (Glucosamine Hydrochloride, Optiflex-G, Synovacin) | 5487, hydrochlorothiazide (Esidrix, Hydrodiuril, Microzide) | 548337, hydrochlorothiazide-triamterene (Dyazide, Maxzide) | 5640, ibuprofen (Advil, Motrin, Nuprin) | 43611, latanoprost opthalmic (Xalatan) | 10582, levothyroxine (Levoxyl, Synthroid, Tirosent) | 29046, lisinopril (Prinivil, Qbrelis, Zestril) | 28889, loratadine (Alavert, Claritin, Dimetapp, Tavist) | 6470, lorazepam (Ativan) | 52175, losartan (Cozaar) | 6472, lovastatin (Altocor, Altoprev, Mevacor) | 6711, melatonin (Melatonin, Melatonin Time Release) | 41493, meloxicam (Mobic, Vivlodex) | 6719, memantine (Namenda) | 6809, metformin (Glucophage, Glumetza, Riomet) | 6918, metoprolol (Lopressor, Toprol-XL) | 15996, mirtazapine (Remeron) | 88249, montelukast (Singulair) | 313663, multivitamin (Centrum) | 260176, multivitamin with minerals (MVMs, Centrum Silver) | 7258, naproxen (Aleve, Anaprox, Naprosyn) | 7393, niacin (Niacinol, Niacor, Niaspan, Nicotinic Acid) | 7417, nifedipine (Adalat, Afeditab CR, Procardia) | 4917, nitroglycerin (Nitro-Bid, Nitro-Dur, Nitro-Time, Nitrostat, Rectiv) | 4301, omega-3 polyunsaturated fatty acids (Omacor, Lovaza, Vascazen) | 7646, omeprazole (Prilosec, Zegerid) | 32675, oxybutynin (Ditropan, Oxytrol, Urotrol) | 40790, pantoprazole (Protonix) | 32937, paroxetine (Paxil, Paxil CR, Pexeva) | 221147, polyethylene glycol 3350 (Clearlax, Miralax) | 8591, potassium chloride (K-Dur 10, K-Tab, Klor-con) | 42463, pravastatin (Pravachol) | 51272, quetiapine (Seroquel) | 9143, ranitidine (Wal_Zan, Zantac) | 183379, rivastigmine (Exelon) | 301542, rosuvastatin (Crestor, Ezallor) | 36437, sertraline (Zoloft) | 136411, sildenafil (Viagra, Revatio) | 36567, simvastatin (FloLipid, Zocor) | 77492, tamsulosin (Flomax) | 37798, terazosin (Hytrin) | 10689, tramadol (ConZip, Ryzolt, Ultram) | 10737, trazodone (Desyrel, Oleptro) | 1114883, turmeric (Curcumin, Turmeric Root) | 1423925, ubiquinone (Co Q-10) | 69749, valsartan (Diovan) | 39786, venlafaxine (Effexor) | 11256, Vitamin E (Alpha E, Aquasol E, Aquavite-E, Centrum Singles) | 11289, warfarin (Coumadin, Jantoven) | 39993, zolpidem (Ambien, Edluar, Intermezzo, Zolpimist)",,autocomplete,,,,"[anymeds] = '1'",,,,,,
rxnormid18,a4_participant_medications,,dropdown,"Medication 18","161, acetaminophen (Anacin, Feverall, Ofirmev, Panadol, Tempra, Tylenol) | 214182, acetaminophen-HYDROcodone (Hycet, Vicodin) | 435, albuterol (Proventil, ProAir HFA, RespiClick, Ventolin) | 46041, alendronate (Binosto, Fosamax) | 519, allopurinol (Aloprim, Lopurin, Zyloprim) | 596, alprazolam (Xanax) | 17767, amlodipine (Norvasc) | 1364430, apixaban (Eliquis) | 1151, ascorbic acid (Acerola C, C Complex, Vitamin C) | 1191, aspirin (Ecotrin) | 1202, atenolol (Tenormin) | 83367, atorvastatin (Lipitor) | 18867, benazepril (Lotensin) | 1588, biotin (Appearex, coenzyme R, Nail-ex, Vitamin H) | 42347, bupropion (Aplenzin, Budeprion, Wellbutrin, Zyban) | 214342, calcium acetate (Calphron, Eliphos, PhosLo, Phoslyra) | 1897, calcium carbonate (Caltrate, Rolaids, Tums) | 1895, calcium-vitamin D (Dical-D, O-Cal-D) | 103990, carbidopa-levodopa (Duopa, Rytary, Sinemet) | 20352, carvedilol (Coreg) | 140587, celecoxib (Celebrex) | 20610, cetirizine (Aller-Tec, Zyrtec) | 2418, cholecalciferol (Decara, Replesta, Vitamin D3) | 1008567, chondroitin-glucosamine (Cidaflex, Osteo Bi-Flex) | 2556, citalopram (Celexa) | 2598, clonazepam (Klonopin) | 32968, clopidogrel (Plavix) | 11248, cyanocobalamin (Nascobal, Vitamin B12) | 3355, diclofenac (Flector, Cambia, Zipsor) | 3443, diltiazem (Cardizem, Cardia XT, DILT-XR, Tiazac) | 82003, docusate (Colace, Dioctyl SS, Docusate Calcium, Dulcoease) | 135447, donepezil (Adlarity, Aricept) | 72625, duloxetine (Cymbalta, Irenka) | 3827, enalapril (Vasotec) | 4018, ergocalciferol (Calcidol, Calciferol, Disdol, Vitamin D2) | 321988, escitalopram (Lexapro) | 283742, esomeprazole (Nexium) | 4083, estradiol (Estrace, Estrogel, Delestrogen, Yuvafem) | 341248, ezetimibe (Zetia) | 24947, ferrous sulfate (Feosol, Iron Supplement, Slow-Fe) | 87636, fexofenadine (Allegra, Wal-Flex) | 25025, finasteride (Propecia, Proscar) | 4493, fluoxetine (Prozac, Sarafem) | 41126, fluticasone (Flovent) | 1165656, fluticasone nasal (Aller-Flo, Flonase) | 284635, fluticasone-salmeterol (Advair, AirDuo) | 4511, folic acid (Folic Acid, Folvite) | 4603, furosemide (Lasix) | 25480, gabapentin (Gralise, Horizant, Neurontin) | 4637, galantamine (Razadyne, Reminyl) | 4821, glipizide (Glucotrol) | 4845, glucosamine (Glucosamine Hydrochloride, Optiflex-G, Synovacin) | 5487, hydrochlorothiazide (Esidrix, Hydrodiuril, Microzide) | 548337, hydrochlorothiazide-triamterene (Dyazide, Maxzide) | 5640, ibuprofen (Advil, Motrin, Nuprin) | 43611, latanoprost opthalmic (Xalatan) | 10582, levothyroxine (Levoxyl, Synthroid, Tirosent) | 29046, lisinopril (Prinivil, Qbrelis, Zestril) | 28889, loratadine (Alavert, Claritin, Dimetapp, Tavist) | 6470, lorazepam (Ativan) | 52175, losartan (Cozaar) | 6472, lovastatin (Altocor, Altoprev, Mevacor) | 6711, melatonin (Melatonin, Melatonin Time Release) | 41493, meloxicam (Mobic, Vivlodex) | 6719, memantine (Namenda) | 6809, metformin (Glucophage, Glumetza, Riomet) | 6918, metoprolol (Lopressor, Toprol-XL) | 15996, mirtazapine (Remeron) | 88249, montelukast (Singulair) | 313663, multivitamin (Centrum) | 260176, multivitamin with minerals (MVMs, Centrum Silver) | 7258, naproxen (Aleve, Anaprox, Naprosyn) | 7393, niacin (Niacinol, Niacor, Niaspan, Nicotinic Acid) | 7417, nifedipine (Adalat, Afeditab CR, Procardia) | 4917, nitroglycerin (Nitro-Bid, Nitro-Dur, Nitro-Time, Nitrostat, Rectiv) | 4301, omega-3 polyunsaturated fatty acids (Omacor, Lovaza, Vascazen) | 7646, omeprazole (Prilosec, Zegerid) | 32675, oxybutynin (Ditropan, Oxytrol, Urotrol) | 40790, pantoprazole (Protonix) | 32937, paroxetine (Paxil, Paxil CR, Pexeva) | 221147, polyethylene glycol 3350 (Clearlax, Miralax) | 8591, potassium chloride (K-Dur 10, K-Tab, Klor-con) | 42463, pravastatin (Pravachol) | 51272, quetiapine (Seroquel) | 9143, ranitidine (Wal_Zan, Zantac) | 183379, rivastigmine (Exelon) | 301542, rosuvastatin (Crestor, Ezallor) | 36437, sertraline (Zoloft) | 136411, sildenafil (Viagra, Revatio) | 36567, simvastatin (FloLipid, Zocor) | 77492, tamsulosin (Flomax) | 37798, terazosin (Hytrin) | 10689, tramadol (ConZip, Ryzolt, Ultram) | 10737, trazodone (Desyrel, Oleptro) | 1114883, turmeric (Curcumin, Turmeric Root) | 1423925, ubiquinone (Co Q-10) | 69749, valsartan (Diovan) | 39786, venlafaxine (Effexor) | 11256, Vitamin E (Alpha E, Aquasol E, Aquavite-E, Centrum Singles) | 11289, warfarin (Coumadin, Jantoven) | 39993, zolpidem (Ambien, Edluar, Intermezzo, Zolpimist)",,autocomplete,,,,"[anymeds] = '1'",,,,,,
